ruledefaultname,monitorInstance,time,minvalue,avgvalue,maxvalue,server,serverid,metric,type,external id,unit
Percent Memory Used,_self,2017-11-10T12:00:00Z,65.1348235,65.75915989,85.20427384,CGWNWR415PD.hq.huskyenergy.com,CGWNWR415PD,Memory Utilization,Baseline,CGWNWR415PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,54.39205203,60.17036092,80.57755749,CGWPEL055PD.hq.huskyenergy.com,CGWPEL055PD,Memory Utilization,Baseline,CGWPEL055PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,49.50618096,50.69649706,52.02110522,CGWSAPSRM01.hq.huskyenergy.com,CGWSAPSRM01,Memory Utilization,Baseline,CGWSAPSRM01.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,8.315411584,9.941501018,21.30073008,CGWSCCM1173PD.hq.huskyenergy.com,CGWSCCM1173PD,Memory Utilization,Baseline,CGWSCCM1173PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,29.72030073,49.02911777,84.94791225,CGWSCOM353PD,CGWSCOM353PD,Memory Utilization,Baseline,CGWSCOM353PD-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,81.45651152,83.75399969,87.32841274,CGWSCOM365PD,CGWSCOM365PD,Memory Utilization,Baseline,CGWSCOM365PD-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,47.57527942,60.61754021,73.68692858,cgwscom461pd.hq.huskyenergy.com,cgwscom461pd,Memory Utilization,Baseline,cgwscom461pd.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,27.56553531,27.83104188,28.33458882,CGWSQL002PD.hq.huskyenergy.com,CGWSQL002PD,Memory Utilization,Baseline,CGWSQL002PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,98.49849435,98.735012,99.51780916,CGWSQL1019PD.hq.huskyenergy.com,CGWSQL1019PD,Memory Utilization,Baseline,CGWSQL1019PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,94.74472896,95.44054882,98.6388787,CGWSQL1105PD,CGWSQL1105PD,Memory Utilization,Baseline,CGWSQL1105PD-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,43.43716986,44.25872558,48.47881199,CGWSQL1160PD.hq.huskyenergy.com,CGWSQL1160PD,Memory Utilization,Baseline,CGWSQL1160PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,81.02975783,81.47074882,85.40609748,CGWSQL251PD.hq.huskyenergy.com,CGWSQL251PD,Memory Utilization,Baseline,CGWSQL251PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,72.01844225,74.66521438,96.67932648,CGWSQL255PD.hq.huskyenergy.com,CGWSQL255PD,Memory Utilization,Baseline,CGWSQL255PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,92.80546813,95.35866658,97.80257511,CGWSQL501PD.hq.huskyenergy.com,CGWSQL501PD,Memory Utilization,Baseline,CGWSQL501PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,25.68258379,29.78115023,35.4727559,CGWSQL559PD.hq.huskyenergy.com,CGWSQL559PD,Memory Utilization,Baseline,CGWSQL559PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,36.04344236,37.33740526,40.54484631,CGWSQL560PD.hq.huskyenergy.com,CGWSQL560PD,Memory Utilization,Baseline,CGWSQL560PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,98.62058672,99.01339689,99.92980862,CGWSQL573PD.hq.huskyenergy.com,CGWSQL573PD,Memory Utilization,Baseline,CGWSQL573PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,46.48809426,47.86996025,55.29199663,CGWSQL940PD.hq.huskyenergy.com,CGWSQL940PD,Memory Utilization,Baseline,CGWSQL940PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,86.44872203,90.0583267,93.13890251,CGWSRM002PD.hq.huskyenergy.com,CGWSRM002PD,Memory Utilization,Baseline,CGWSRM002PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,33.02044227,37.30285977,43.54359966,CGWUSB222PD.hq.huskyenergy.com,CGWUSB222PD,Memory Utilization,Baseline,CGWUSB222PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,22.96487097,23.62896691,24.39072402,CGWVCCP01.hq.huskyenergy.com,CGWVCCP01,Memory Utilization,Baseline,CGWVCCP01.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,56.51378544,57.16954933,63.13072208,CGWVUMSAP01.hq.huskyenergy.com,CGWVUMSAP01,Memory Utilization,Baseline,CGWVUMSAP01.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,37.76517164,38.28399867,45.57809634,cgyprint1.hq.huskyenergy.com,cgyprint1,Memory Utilization,Baseline,cgyprint1.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,30.36857033,32.22410633,36.48858379,cgyprint2.hq.huskyenergy.com,cgyprint2,Memory Utilization,Baseline,cgyprint2.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,44.30541527,54.15268665,60.4204639,CGWAPP702PD.hq.huskyenergy.com,CGWAPP702PD,Memory Utilization,Baseline,CGWAPP702PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,35.23993906,40.19612845,55.076904,CGWAPP725PD.hq.huskyenergy.com,CGWAPP725PD,Memory Utilization,Baseline,CGWAPP725PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,31.04607299,31.7826559,34.68422283,CGWAPP758PD.hq.huskyenergy.com,CGWAPP758PD,Memory Utilization,Baseline,CGWAPP758PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,50.90025326,51.50657369,52.87791586,CGWAPP826PD.hq.huskyenergy.com,CGWAPP826PD,Memory Utilization,Baseline,CGWAPP826PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,40.31820208,42.41176485,46.53785355,CGWAPP847PD.hq.huskyenergy.com,CGWAPP847PD,Memory Utilization,Baseline,CGWAPP847PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,43.44480618,72.89781693,82.38204634,CGWAPP896PD.hq.huskyenergy.com,CGWAPP896PD,Memory Utilization,Baseline,CGWAPP896PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,27.49436721,29.5296059,45.16452521,CGWAPP900PD.hq.huskyenergy.com,CGWAPP900PD,Memory Utilization,Baseline,CGWAPP900PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,99.52392252,99.62746501,99.7268658,CGWAPP978PD.hq.huskyenergy.com,CGWAPP978PD,Memory Utilization,Baseline,CGWAPP978PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,54.77385592,65.08893328,82.36864146,CGWBTL789PD.hq.huskyenergy.com,CGWBTL789PD,Memory Utilization,Baseline,CGWBTL789PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,71.62777478,73.27183373,84.22680078,CGWBTL849PD.hq.huskyenergy.com,CGWBTL849PD,Memory Utilization,Baseline,CGWBTL849PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,31.82742061,38.505501,42.93720701,CGWBTL922PD.hq.huskyenergy.com,CGWBTL922PD,Memory Utilization,Baseline,CGWBTL922PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,40.49640378,41.70096297,44.45191571,CGWBTL967PD.hq.huskyenergy.com,CGWBTL967PD,Memory Utilization,Baseline,CGWBTL967PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,26.02641386,26.07854841,27.51110412,CGWGGX280PD.hq.huskyenergy.com,CGWGGX280PD,Memory Utilization,Baseline,CGWGGX280PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,36.36997466,37.72103429,48.70042853,CGWNWR008PD.hq.huskyenergy.com,CGWNWR008PD,Memory Utilization,Baseline,CGWNWR008PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,21.10989753,21.92723617,23.20956447,CGWNWR1089PD.hq.huskyenergy.com,CGWNWR1089PD,Memory Utilization,Baseline,CGWNWR1089PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,56.833591,63.61618626,83.12896571,CGWSAP342PD.hq.huskyenergy.com,CGWSAP342PD,Memory Utilization,Baseline,CGWSAP342PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,58.75116292,67.27464759,76.23827719,cgwscom350pd.hq.huskyenergy.com,cgwscom350pd,Memory Utilization,Baseline,cgwscom350pd.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,62.54156361,69.61982661,77.20266255,cgwscom450pd.hq.huskyenergy.com,cgwscom450pd,Memory Utilization,Baseline,cgwscom450pd.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,39.39672563,40.03564008,46.06259747,CGWSMTP675PD.hq.huskyenergy.com,CGWSMTP675PD,Memory Utilization,Baseline,CGWSMTP675PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,21.35274159,33.86924443,41.1935959,CGWSOL363PD.hq.huskyenergy.com,CGWSOL363PD,Memory Utilization,Baseline,CGWSOL363PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,69.72327085,73.64418866,99.92674985,CGWSQL015PD.hq.huskyenergy.com,CGWSQL015PD,Memory Utilization,Baseline,CGWSQL015PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,20.39075433,20.46857523,20.74781489,CGWSQL1011PD.hq.huskyenergy.com,CGWSQL1011PD,Memory Utilization,Baseline,CGWSQL1011PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,35.68549248,35.89708682,36.54000809,CGWSQL1082PD.hq.huskyenergy.com,CGWSQL1082PD,Memory Utilization,Baseline,CGWSQL1082PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,91.69288747,92.43753679,94.18929381,CGWSQL1094PD.hq.huskyenergy.com,CGWSQL1094PD,Memory Utilization,Baseline,CGWSQL1094PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,26.75425868,26.75502162,26.81224247,CGWSQL1116PD.hq.huskyenergy.com,CGWSQL1116PD,Memory Utilization,Baseline,CGWSQL1116PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,45.17326921,45.20785603,45.2755038,CGWSQL1174PD.hq.huskyenergy.com,CGWSQL1174PD,Memory Utilization,Baseline,CGWSQL1174PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,94.42104089,96.31150406,97.66831249,CGWSQL596PD.hq.huskyenergy.com,CGWSQL596PD,Memory Utilization,Baseline,CGWSQL596PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,61.77647139,61.80698918,62.08164927,CGWSQL927PD.hq.huskyenergy.com,CGWSQL927PD,Memory Utilization,Baseline,CGWSQL927PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,21.99324234,22.87209044,34.7936581,CGWUSB222PD-N.hq.huskyenergy.com,CGWUSB222PD-N,Memory Utilization,Baseline,CGWUSB222PD-N.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,15.19554694,15.39350745,16.31460908,CGYDRUM02.hq.huskyenergy.com,CGYDRUM02,Memory Utilization,Baseline,CGYDRUM02.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,40.60198774,41.20707771,42.85142688,CGYLYNC01.hq.huskyenergy.com,CGYLYNC01,Memory Utilization,Baseline,CGYLYNC01.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,90.86813911,91.49212247,94.01789862,CGYWAPP002PD.hq.huskyenergy.com,CGYWAPP002PD,Memory Utilization,Baseline,CGYWAPP002PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,59.24924641,59.53950698,61.30005944,CGYWCPCH04.hq.huskyenergy.com,CGYWCPCH04,Memory Utilization,Baseline,CGYWCPCH04.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,18.47792567,18.68817239,19.0000529,CGYWCPUM02.hq.huskyenergy.com,CGYWCPUM02,Memory Utilization,Baseline,CGYWCPUM02.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,68.52685171,71.0824681,76.55995162,CNW041.hq.huskyenergy.com,CNW041,Memory Utilization,Baseline,CNW041.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,94.48212193,95.18202976,96.27665307,CNW043.hq.huskyenergy.com,CNW043,Memory Utilization,Baseline,CNW043.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,17.44160374,18.69421483,21.44561882,CNWSCOM035PD.hq.huskyenergy.com,CNWSCOM035PD,Memory Utilization,Baseline,CNWSCOM035PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,79.97829201,82.71025135,86.61963905,CTX001.hq.huskyenergy.com,CTX001,Memory Utilization,Baseline,CTX001.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,23.74063173,23.81784172,26.76647016,CGWGGX281PD.hq.huskyenergy.com,CGWGGX281PD,Memory Utilization,Baseline,CGWGGX281PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,7.237083627,7.445166908,7.919332234,CGWHCN003PD.hq.huskyenergy.com,CGWHCN003PD,Memory Utilization,Baseline,CGWHCN003PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,44.72488938,44.99287928,46.02223014,CGWHCN005PD.hq.huskyenergy.com,CGWHCN005PD,Memory Utilization,Baseline,CGWHCN005PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,43.3077354,43.39893082,43.62749174,CGWHCN007PD.hq.huskyenergy.com,CGWHCN007PD,Memory Utilization,Baseline,CGWHCN007PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,32.85269521,32.85689249,33.59065316,CGWHCN008PD.hq.huskyenergy.com,CGWHCN008PD,Memory Utilization,Baseline,CGWHCN008PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,95.36082376,96.3497008,98.95008117,CGWJUMP001PD.hq.huskyenergy.com,CGWJUMP001PD,Memory Utilization,Baseline,CGWJUMP001PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,14.42914967,14.77087329,15.78637511,CGWLCA324PD.hq.huskyenergy.com,CGWLCA324PD,Memory Utilization,Baseline,CGWLCA324PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,99.30383037,99.46565928,99.93435243,CGWLSA320PD.hq.huskyenergy.com,CGWLSA320PD,Memory Utilization,Baseline,CGWLSA320PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,33.4887993,37.84962912,50.09218273,CGWNWR004PD.hq.huskyenergy.com,CGWNWR004PD,Memory Utilization,Baseline,CGWNWR004PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,25.24821241,26.82092768,36.448468,CGWNWR637PD.hq.huskyenergy.com,CGWNWR637PD,Memory Utilization,Baseline,CGWNWR637PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,32.87838079,33.48066038,36.78505924,CGWRCB001PD.hq.huskyenergy.com,CGWRCB001PD,Memory Utilization,Baseline,CGWRCB001PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,40.49906932,43.88320955,50.20073925,CGWSCOM347PD.hq.huskyenergy.com,CGWSCOM347PD,Memory Utilization,Baseline,CGWSCOM347PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,28.21862899,30.55668872,34.26424338,cgwscom348pd.hq.huskyenergy.com,cgwscom348pd,Memory Utilization,Baseline,cgwscom348pd.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,58.29948877,66.52117914,81.25552254,cgwscom460pd.hq.huskyenergy.com,cgwscom460pd,Memory Utilization,Baseline,cgwscom460pd.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,79.87615723,80.04095667,81.01144226,CGWSQL001PD.hq.huskyenergy.com,CGWSQL001PD,Memory Utilization,Baseline,CGWSQL001PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,88.42741708,88.73172927,89.32465847,CGWSQL003PD.hq.huskyenergy.com,CGWSQL003PD,Memory Utilization,Baseline,CGWSQL003PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,72.80174007,73.27884899,78.81595733,CGWSQL1140PD.hq.huskyenergy.com,CGWSQL1140PD,Memory Utilization,Baseline,CGWSQL1140PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,28.44042078,28.59809926,32.38339999,CGWSQL1179PD,CGWSQL1179PD,Memory Utilization,Baseline,CGWSQL1179PD-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,98.59616965,98.97241362,99.85961697,CGWSQL160PD.hq.huskyenergy.com,CGWSQL160PD,Memory Utilization,Baseline,CGWSQL160PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,93.65155668,94.40238219,99.85349746,CGWSQL215PD.hq.huskyenergy.com,CGWSQL215PD,Memory Utilization,Baseline,CGWSQL215PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
Percent Memory Used,_self,2017-11-10T12:00:00Z,96.05766848,96.81544202,99.69160379,CGWSQL489PD.hq.huskyenergy.com,CGWSQL489PD,Memory Utilization,Baseline,CGWSQL489PD.hq.huskyenergy.com-Memory Utilization-_self-Baseline,MB
