"ID","WELL_LOCATION","SINGLE_WELL_BATTERY","GAS_OIL_RATIO","SUM(WBT.PRORATED_OIL)","MAX(WBT.PRODUCTION_DATE)","STATUS"
"a8k16000000g23ZAAQ","100102407825W400","N","0.24756","0","08-MAY-18","Item Updated"
"a8k16000000fyirAAA","100102206003W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fycYAAQ","100102005107W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0a6AAA","100101904904W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0HSAAY","100101904504W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyo2AAA","100101805006W400","N","0.17922","0","08-MAY-18","Item Updated"
"a8k16000000g0VaAAI","100101704606W400","N","0.00596","11.67","08-MAY-18","Item Updated"
"a8k16000000g0AgAAI","100101704601W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0acAAA","100101604704W400","N","0.08041","14.8","08-MAY-18","Item Updated"
"a8k16000000fzEyAAI","100101604606W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fzO2AAI","100101204706W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g25WAAQ","100101107825W400","N","1.56888","0","08-MAY-18","Item Updated"
"a8k16000000g04NAAQ","100101104401W400","N","0.04367","6.27","08-MAY-18","Item Updated"
"a8k16000000g18aAAA","100101007421W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fz3yAAA","100101004505W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g16JAAQ","100100607421W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g180AAA","100100607420W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g16kAAA","100100607420W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fzI8AAI","100100504706W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g24vAAA","100100307825W400","N","0.41211","0","08-MAY-18","Item Updated"
"a8k16000000fyzxAAA","100100204505W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g24DAAQ","100100107825W400","N","0.03415","44.78","08-MAY-18","Item Updated"
"a8k16000000g17eAAA","100100107421W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g17iAAA","100093607321W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g26EAAQ","100093507725W400","N","0.06619","22.99","08-MAY-18","Item Updated"
"a8k16000000g261AAA","100093407725W400","N","0.00974","18.23","08-MAY-18","Item Updated"
"a8k16000000g15kAAA","100093407320W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyj9AAA","100093405306W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g16YAAQ","100093307320W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fzFBAAY","100093104606W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fzvrAAA","100093004906W400","N","0.95192","6.76","08-MAY-18","Item Updated"
"a8k16000000g23bAAA","100092407825W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g16sAAA","100092207320W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyihAAA","100092106002W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0HgAAI","100091904604W400","N","0","0","02-MAY-18","Item Updated"
"a8k16000000g15rAAA","100090907421W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g24tAAA","100090307825W400","N","0.26838","19.94","08-MAY-18","Item Updated"
"a8k16000000g24BAAQ","100090107825W400","N","0.2019","28.52","08-MAY-18","Item Updated"
"a8k16000000fzODAAY","100090104304W400","N","0.013","2.01","08-MAY-18","Item Updated"
"a8k16000000g26UAAQ","100083507725W400","N","0.07844","22.94","08-MAY-18","Item Updated"
"a8k16000000g26mAAA","100083407725W400","N","0.03411","23.89","08-MAY-18","Item Updated"
"a8k16000000g0ErAAI","100082704506W400","N","0.06792","10.71","08-MAY-18","Item Updated"
"a8k16000000fyeWAAQ","100082504802W400","N","0.04222","5.23","08-MAY-18","Item Updated"
"a8k16000000g01LAAQ","100081904704W400","N","0.08041","23.95","08-MAY-18","Item Updated"
"a8k16000000g04UAAQ","100081804704W400","N","0.08037","5.46","08-MAY-18","Item Updated"
"a8k16000000fzwvAAA","100081804606W400","N","0.0817","15.02","08-MAY-18","Item Updated"
"a8k16000000g0NWAAY","100081704806W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0rEAAQ","100081704704W400","N","0.08035","5.33","08-MAY-18","Item Updated"
"a8k16000000g27VAAQ","100081407825W400","N","0.04228","13.78","08-MAY-18","Item Updated"
"a8k16000000fyXsAAI","100081305205W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyq3AAA","100081305007W400","N","0.1573","0","08-MAY-18","Item Updated"
"a8k16000000g18bAAA","100081107421W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g258AAA","100081007825W400","N","1.08857","1.2","08-MAY-18","Item Updated"
"a8k16000000g0n7AAA","100080604603W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000fzmBAAQ","100080604304W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g25yAAA","100080307825W400","N","0.0023","5.78","08-MAY-18","Item Updated"
"a8k16000000g27fAAA","100080207825W400","N","0.17212","0","08-MAY-18","Item Updated"
"a8k16000000g0NeAAI","100080205007W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyXyAAI","100073605205W404","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyXxAAI","100073605205W403","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g26TAAQ","100073507725W400","N","0.55427","11.69","08-MAY-18","Item Updated"
"a8k16000000fzI0AAI","100073504606W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0ebAAA","100072505402W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fys2AAA","100072405007W400","N","0","10.77","08-MAY-18","Item Updated"
"a8k16000000fyoxAAA","100072304903W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0QSAAY","100072004704W400","N","0.08035","8.55","08-MAY-18","Item Updated"
"a8k16000000fzF2AAI","100072004606W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g07UAAQ","100071904704W400","N","0.08033","3.72","08-MAY-18","Item Updated"
"a8k16000000fyo0AAA","100071805006W400","N","0.26651","15.34","08-MAY-18","Item Updated"
"a8k16000000g0rVAAQ","100071804704W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g18HAAQ","100071607420W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0HcAAI","100071604604W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g27TAAQ","100071407825W400","N","0.70296","0","08-MAY-18","Item Updated"
"a8k16000000g0sMAAQ","100071404604W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g16KAAQ","100070707421W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g16iAAA","100070507420W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0JlAAI","100070504606W400","N","0.00936","0","08-MAY-18","Item Updated"
"a8k16000000g25wAAA","100070307825W400","N","1.58292","0","08-MAY-18","Item Updated"
"a8k16000000g27dAAA","100070207825W400","N","0.16404","5.91","08-MAY-18","Item Updated"
"a8k16000000g0seAAA","100070104705W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fzOBAAY","100070104304W400","N","0","5.85","08-MAY-18","Item Updated"
"a8k16000000g17cAAA","100063607420W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g15BAAQ","100063507421W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g17mAAA","100063307321W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyXvAAI","100063305205W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g23JAAQ","100063007923W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g197AAA","100063007319W400","N","0.11182","0.76","08-MAY-18","Item Updated"
"a8k16000000g18FAAQ","100062907320W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g18SAAQ","100062107320W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0gDAAQ","100062104704W400","N","0.08044","4.27","08-MAY-18","Item Updated"
"a8k16000000g0QyAAI","100061904401W400","N","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000fynzAAA","100061805006W400","N","0.1273","11.41","08-MAY-18","Item Updated"
"a8k16000000g0rUAAQ","100061804704W400","N","0.08041","13.17","08-MAY-18","Item Updated"
"a8k16000000g16aAAA","100061507420W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fybAAAQ","100061505405W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0NGAAY","100061404401W400","N","0.0298","18.39","08-MAY-18","Item Updated"
"a8k16000000g24hAAA","100061307825W400","N","1.46282","0","08-MAY-18","Item Updated"
"a8k16000000fzO0AAI","100061104706W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g27qAAA","100060207825W400","N","0.43904","0","08-MAY-18","Item Updated"
"a8k16000000g17RAAQ","100060207420W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g24rAAA","100060107825W400","N","0.0023","5.07","08-MAY-18","Item Updated"
"a8k16000000g18VAAQ","100053607320W400","N","0.00389","0","08-MAY-18","Item Updated"
"a8k16000000g25KAAQ","100053507725W400","N","0.6116","0","08-MAY-18","Item Updated"
"a8k16000000g0rAAAQ","100053104906W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g18CAAQ","100052307420W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g18JAAQ","100052307420W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyn4AAA","100052306003W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0N6AAI","100052304506W400","N","0.03957","12.82","08-MAY-18","Item Updated"
"a8k16000000g15PAAQ","100052007319W400","N","0.1023","0","08-MAY-18","Item Updated"
"a8k16000000fyipAAA","100052006003W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyhDAAQ","100052005805W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0UWAAY","100052004906W400","N","0.0023","28.34","08-MAY-18","Item Updated"
"a8k16000000g0QMAAY","100052004704W400","N","0.08035","1.28","08-MAY-18","Item Updated"
"a8k16000000g07QAAQ","100051904704W400","N","0.08037","20.51","08-MAY-18","Item Updated"
"a8k16000000g00DAAQ","100051404506W400","N","0.03472","13.33","08-MAY-18","Item Updated"
"a8k16000000g24gAAA","100051307825W400","N","0.1336","0","08-MAY-18","Item Updated"
"a8k16000000g0bLAAQ","100051304801W403","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g27oAAA","100050207825W400","N","0.07449","0","08-MAY-18","Item Updated"
"a8k16000000fzO8AAI","100050104304W400","N","0","2.02","08-MAY-18","Item Updated"
"a8k16000000g18OAAQ","100043607320W400","N","0.00806","0","08-MAY-18","Item Updated"
"a8k16000000g0saAAA","100043604605W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000fzHzAAI","100043504606W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0KOAAY","100043004604W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g0lzAAA","100042904906W400","N","0.13733","8.79","08-MAY-18","Item Updated"
"a8k16000000g0KFAAY","100042804604W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g0sUAAQ","100042504605W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g233AAA","100042208024W404","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0gBAAQ","100042104704W400","N","0.0804","28.86","08-MAY-18","Item Updated"
"a8k16000000g15OAAQ","100042007319W400","N","0.02738","0","08-MAY-18","Item Updated"
"a8k16000000fzx4AAA","100042004606W400","N","0.00317","12.4","08-MAY-18","Item Updated"
"a8k16000000g0HfAAI","100041904604W400","N","0","0","02-MAY-18","Item Updated"
"a8k16000000g00BAAQ","100041404506W400","N","0.00398","6.83","08-MAY-18","Item Updated"
"a8k16000000g24dAAA","100041307825W400","N","0.0571","0","08-MAY-18","Item Updated"
"a8k16000000g0sFAAQ","100041104604W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g16DAAQ","100041007420W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0NdAAI","100040605006W403","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0prAAA","100040105007W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g25OAAQ","100033507725W400","N","0.23002","4.46","08-MAY-18","Item Updated"
"a8k16000000fzvwAAA","100033204906W400","N","0.15563","0","08-MAY-18","Item Updated"
"a8k16000000g196AAA","100033007319W400","N","0.05642","0","08-MAY-18","Item Updated"
"a8k16000000g0UtAAI","100033004704W400","N","0.00235","25.5","08-MAY-18","Item Updated"
"a8k16000000g0lyAAA","100032904906W400","N","0.0023","35.86","08-MAY-18","Item Updated"
"a8k16000000fycyAAA","100032504802W400","N","0.5955","5.12","08-MAY-18","Item Updated"
"a8k16000000g23DAAQ","100032407923W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0N3AAI","100032304506W400","N","0.01349","6.74","08-MAY-18","Item Updated"
"a8k16000000fybFAAQ","100032105405W404","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0QkAAI","100032104906W402","N","0.24633","4.41","08-MAY-18","Item Updated"
"a8k16000000g0aWAAQ","100031604704W400","N","0.08041","6.92","08-MAY-18","Item Updated"
"a8k16000000g009AAA","100031404506W400","N","0.56999","1.18","08-MAY-18","Item Updated"
"a8k16000000g16FAAQ","100031107420W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fzBqAAI","100031104506W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fzI9AAI","100030604706W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0JeAAI","100030504606W400","N","0.2581","2.85","08-MAY-18","Item Updated"
"a8k16000000g27lAAA","100030207825W400","N","0.25418","3.8","08-MAY-18","Item Updated"
"a8k16000000g24pAAA","100030107825W400","N","0.36125","5.77","08-MAY-18","Item Updated"
"a8k16000000fzI4AAI","100030104706W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g17nAAA","100023607320W400","N","2.07003","0","08-MAY-18","Item Updated"
"a8k16000000g0sZAAQ","100023604605W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g26jAAA","100023407725W400","N","0.21538","32.16","08-MAY-18","Item Updated"
"a8k16000000g23HAAQ","100022907923W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0KEAAY","100022804604W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g0HoAAI","100022704604W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000fycsAAA","100022504802W400","N","0.67261","5.07","08-MAY-18","Item Updated"
"a8k16000000g0sSAAQ","100022504605W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000g18mAAA","100022107420W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0lqAAA","100022104906W400","N","0.35389","0","08-MAY-18","Item Updated"
"a8k16000000g0MnAAI","100022004704W400","N","0.0804","43.2","08-MAY-18","Item Updated"
"a8k16000000g07MAAQ","100021904704W400","N","0.08038","9.06","08-MAY-18","Item Updated"
"a8k16000000fzx3AAA","100021904606W400","N","0.00107","14.63","08-MAY-18","Item Updated"
"a8k16000000g0HeAAI","100021904604W400","N","0","0","06-MAY-18","Item Updated"
"a8k16000000g27PAAQ","100021407825W400","N","0.12172","0","08-MAY-18","Item Updated"
"a8k16000000g18sAAA","100021207421W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0sEAAQ","100021104604W400","N","0","0","07-MAY-18","Item Updated"
"a8k16000000fyg2AAA","100021005207W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g0JbAAI","100020504606W400","N","0.01372","1.17","08-MAY-18","Item Updated"
"a8k16000000g18tAAA","100020407419W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyeLAAQ","100020305204W402","N","0","0","08-MAY-18","Item Updated"
"a8k16000000g27ZAAQ","100020207825W400","N","0.19249","13.3","08-MAY-18","Item Updated"
"a8k16000000g26NAAQ","100013507725W400","N","0.9589","0","08-MAY-18","Item Updated"
"a8k16000000g26fAAA","100013407725W400","N","0.31268","9.74","08-MAY-18","Item Updated"
"a8k16000000fzvqAAA","100013004906W400","N","0.38889","21.11","08-MAY-18","Item Updated"
"a8k16000000g0KNAAY","100013004604W400","N","0","0","08-MAY-18","Item Updated"
"a8k16000000fyrvAAA","100012405007W400","N","0.5223","0","08-MAY-18","Item Updated"
"a8k16000000g0lpAAA","100012104906W400","N","0.58224","5.81","08-MAY-18","Item Updated"
"a8k16000000g0rQAAQ","100011804704W400","N","0.08039","25.93","08-MAY-18","Item Updated"
"a8k16000000g27OAAQ","100011407825W400","N","0.0531","0","08-MAY-18","Item Updated"
"a8k16000000fypyAAA","100011305007W400","N","0.09556","44.92","08-MAY-18","Item Updated"
"a8k16000000g25sAAA","100010307825W400","N","0.81407","3.71","08-MAY-18","Item Updated"
"a8k16000000g27XAAQ","100010207825W400","N","0.55316","0","08-MAY-18","Item Updated"
