"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","EFFECTIVE_DATE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000g0RbAAI","1D0163004506W400","WWNM 1D0/16-30-045-06W4/00","WI","01-AUG-09","22-JUN-09","72","Item Updated"
"a8k16000000g0ReAAI","100123004801W400","ANEH 100/12-30-048-01W4/00","WI","01-AUG-09","21-JUN-09","552","Item Updated"
"a8k16000000g0O1AAI","100132105103W400","ANEH 100/13-21-051-03W4/00","WI","01-AUG-09","21-JUN-09","0","Item Updated"
"a8k16000000fydFAAQ","1A0152204010W400","CHOI 1A0/15-22-040-10W4/00","WI","01-SEP-09","21-JUN-09","","Item Updated"
"a8k16000000g1MHAAY","100112105103W400","ANEH 100/11-21-051-03W4/00","WI","01-NOV-09","19-JUN-09","534","Item Updated"
"a8k16000000fxdRAAQ","112072304824W303","LSDH 112/07-23-048-24W3 WSEC","WI","01-JUL-09","19-JUN-09","1209.2","Item Updated"
"a8k16000000g0iOAAQ","111081805125W300","TNNH 111/08-18-051-25W3 MCLN","WI","01-JUL-09","19-JUN-09","4","Item Updated"
"a8k16000000fxxtAAA","111161904919W302","EDMH 111/16-19-049-19W3 CLNY","WI","01-AUG-09","18-JUN-09","236.6","Item Updated"
"a8k16000000fyL8AAI","141081304925W300","LSDH 141/08-13-049-25W3 SPRK","WI","01-AUG-09","18-JUN-09","173","Item Updated"
"a8k16000000g276AAA","111030705125W302","TNNH 111/03-07-051-25W3 MCLN","WI","01-JUL-09","18-JUN-09","820","Item Updated"
"a8k16000000fyTrAAI","191152705126W300","TNNH 191/15-27-051-26W3 SPRK","WI","01-JUL-09","18-JUN-09","723","Item Updated"
"a8k16000000fyR4AAI","1A0012704010W400","CHOI 1A0/01-27-040-10W4/00","WI","01-SEP-09","17-JUN-09","","Item Updated"
"a8k16000000fy4aAAA","101132505124W300","CLTH 101/13-25-051-24W3 SPRK","WI","01-JUL-09","17-JUN-09","74.8","Item Updated"
"a8k16000000fyToAAI","112152404920W300","EDMH 112/15-24-049-20W3/00","WI","01-AUG-09","17-JUN-09","0","Item Updated"
"a8k16000000fxZ9AAI","111022304922W300","GULH 111/02-23-049-22W3 SPRK","WI","01-JUL-09","17-JUN-09","364.2","Item Updated"
"a8k16000000fymOAAQ","111041504923W300","GULH 111/04-15-049-23W3 WSEC","WI","01-JUL-09","17-JUN-09","197","Item Updated"
"a8k16000000fyqlAAA","1D0022004506W400","WWSM 1D0/02-20-045-06W4/00","WI","01-AUG-09","17-JUN-09","91","Item Updated"
"a8k16000000fyx3AAA","105053004801W400","ABNE 105/05-30-048-01W4/00","WI","01-AUG-09","16-JUN-09","18","Item Updated"
"a8k16000000g1K2AAI","111150104928W300","ABRH 111/15-01-049-28W3 SPRK","WI","01-JUL-09","16-JUN-09","6","Item Updated"
"a8k16000000fzuNAAQ","102122304010W400","CHOI 102/12-23-040-10W4/00","WI","01-SEP-09","16-JUN-09","","Item Updated"
"a8k16000000g1IZAAY","109122304010W400","CHOI 109/12-23-040-10W4/00","WI","01-SEP-09","16-JUN-09","","Item Updated"
"a8k16000000fzjmAAA","131112505124W300","CLTH 131/11-25-051-24W3/00","WI","01-JUL-09","16-JUN-09","196.3","Item Updated"
"a8k16000000g0ZrAAI","111031504923W300","GULH 111/03-15-049-23W3 WSEC","WI","01-JUL-09","16-JUN-09","142","Item Updated"
"a8k16000000g0DoAAI","141041804924W300","LSDH 141/04-18-049-24W3 SPRK","WI","01-SEP-09","16-JUN-09","2802.2","Item Updated"
"a8k16000000g0pDAAQ","111022404726W300","LSHH 111/02-24-047-26W3 SPRK","WI","01-JUL-09","16-JUN-09","12","Item Updated"
"a8k16000000g0WyAAI","111022705126W300","TNNH 111/02-27-051-26W3 SPRK","WI","01-JUL-09","16-JUN-09","922","Item Updated"
"a8k16000000g0jkAAA","111062705022W303","WZLH 111/06-27-050-22W3/03","WI","01-JUL-09","16-JUN-09","89.1","Item Updated"
"a8k16000000g0jlAAA","102053004801W402","ABNE 102/05-30-048-01W4/02","WI","01-AUG-09","15-JUN-09","83","Item Updated"
"a8k16000000fykTAAQ","106052304010W400","CHOI 106/05-23-040-10W4/00","WI","01-SEP-09","15-JUN-09","","Item Updated"
"a8k16000000fyx9AAA","111152505124W300","CLTH 111/15-25-051-24W3/00","WI","01-JUL-09","15-JUN-09","94.9","Item Updated"
"a8k16000000g03uAAA","111152505125W303","CLTH 111/15-25-051-25W3 MNVL","WI","01-AUG-09","15-JUN-09","94.9","Item Updated"
"a8k16000000fyuoAAA","111083004820W300","EDMH 111/08-30-048-20W3 WSEC","WI","01-JUL-09","15-JUN-09","56","Item Updated"
"a8k16000000fxfRAAQ","111092304922W304","GULH 111/09-23-049-22W3/03 WSEC","WI","01-JUL-09","15-JUN-09","386.3","Item Updated"
"a8k16000000fzGwAAI","111133204922W300","GULH 111/13-32-049-22W3 WSEC","WI","01-JUL-09","15-JUN-09","59.3","Item Updated"
"a8k16000000g0jqAAA","141050704924W302","LSDH 141/05-07-049-24W3/02","WI","01-SEP-09","15-JUN-09","41.1","Item Updated"
"a8k16000000fyxHAAQ","141080704924W302","LSDH 141/08-07-049-24W3 SPRK","WI","01-SEP-09","15-JUN-09","21","Item Updated"
"a8k16000000g0e3AAA","112162404726W300","LSHH 112/16-24-047-26W3 SPRK","WI","01-JUL-09","15-JUN-09","29","Item Updated"
"a8k16000000fyrlAAA","111083505126W300","TNNH 111/08-35-051-26W3 SPRK","WI","01-JUL-09","15-JUN-09","157","Item Updated"
"a8k16000000fyxBAAQ","111032705022W300","WZLH 111/03-27-050-22W3 WSEC","WI","01-JUL-09","15-JUN-09","106.2","Item Updated"
"a8k16000000fyw0AAA","111012604928W300","ABRH 111/01-26-049-28W3 GP","WI","01-JUL-09","14-JUN-09","4","Item Updated"
"a8k16000000fyxAAAQ","111012704925W300","BGLH 111/01-27-049-25W3/00 SPRK","WI","01-JUL-09","14-JUN-09","501","Item Updated"
"a8k16000000fyvxAAA","104152204010W400","CHOI 104/15-22-040-10W4/00","WI","01-SEP-09","14-JUN-09","","Item Updated"
"a8k16000000fylaAAA","111092505123W300","CLTH 111/09-25-051-23W3 WSEC","WI","01-JUL-09","14-JUN-09","180.3","Item Updated"
"a8k16000000fytqAAA","131023004820W302","EDMH 131/02-30-048-20W3 SPRK","WI","01-JUL-09","14-JUN-09","85","Item Updated"
"a8k16000000fyeyAAA","141060704924W302","LSDH 141/06-07-049-24W3 WSEC","WI","01-SEP-09","14-JUN-09","407.7","Item Updated"
"a8k16000000g0FRAAY","107083004801W400","ABNE 107/08-30-048-01W4/00","WI","01-AUG-09","13-JUN-09","348","Item Updated"
"a8k16000000g01jAAA","104052304010W400","CHOI 104/05-23-040-10W4/00","WI","01-SEP-09","13-JUN-09","","Item Updated"
"a8k16000000fzxbAAA","111132705123W302","CLTH 111/13-27-051-23W3 WSEC","WI","01-JUL-09","13-JUN-09","12.5","Item Updated"
"a8k16000000fyzXAAQ","131091904919W300","EDMH 131/09-19-049-19W3 CLNY","WI","01-AUG-09","13-JUN-09","199.7","Item Updated"
"a8k16000000fyzYAAQ","111033104922W300","GULH 111/03-31-049-22W3/00 WSEC","WI","01-JUL-09","13-JUN-09","381.9","Item Updated"
"a8k16000000fyZ6AAI","112071504923W300","GULH 112/07-15-049-23W3 WSEC","WI","01-JUL-09","13-JUN-09","47","Item Updated"
"a8k16000000g0dsAAA","121092604824W302","LSDH 121/09-26-048-24W3 SPRK","WI","01-JUL-09","13-JUN-09","74.7","Item Updated"
"a8k16000000g0dyAAA","141040704924W302","LSDH 141/04-07-049-24W3/02","WI","01-SEP-09","13-JUN-09","1378.5","Item Updated"
"a8k16000000g0e1AAA","141150704924W304","LSDH 141/15-07-049-24W3 MNVL","WI","01-SEP-09","13-JUN-09","75","Item Updated"
"a8k16000000g0jhAAA","111102404726W300","LSHH 111/10-24-047-26W3 SPRK","WI","01-JUL-09","13-JUN-09","330","Item Updated"
"a8k16000000g0dtAAA","1A0120904012W400","ALNC 1A0/12-09-040-12W4/00","WI","01-DEC-09","12-JUN-09","","Item Updated"
"a8k16000000g0e0AAA","132082804925W300","BGLH 132/08-28-049-25W3 SPRK","WI","01-JUL-09","12-JUN-09","0","Item Updated"
"a8k16000000g001AAA","1D0051604010W400","CHOI 1D0/05-16-040-10W4/00","WI","01-SEP-09","12-JUN-09","","Item Updated"
"a8k16000000g1KWAAY","111111504923W300","GULH 111/11-15-049-23W3 WSEC","WI","01-JUL-09","12-JUN-09","721","Item Updated"
"a8k16000000g15OAAQ","111150104925W304","LSDH 111/15-01-049-25W3 MNVL","WI","01-SEP-09","12-JUN-09","239.6","Item Updated"
"a8k16000000g18PAAQ","141140704924W302","LSDH 141/14-07-049-24W3/02","WI","01-SEP-09","12-JUN-09","60","Item Updated"
"a8k16000000fyTkAAI","111133605126W300","TNNH 111/13-36-051-26W3 SPRK","WI","01-JUL-09","12-JUN-09","152","Item Updated"
"a8k16000000fxUfAAI","1B0141704506W400","WWSM 1B0/14-17-045-06W4/00","WI","01-AUG-09","12-JUN-09","53","Item Updated"
"a8k16000000g0c0AAA","1D0012904506W400","WWSM 1D0/01-29-045-06W4/00","WI","01-AUG-09","12-JUN-09","72","Item Updated"
"a8k16000000fynJAAQ","1D0042004506W400","WWSM 1D0/04-20-045-06W4/00","WI","01-AUG-09","12-JUN-09","5","Item Updated"
"a8k16000000fy9hAAA","101102705022W300","WZLH 101/10-27-050-22W3 WSEC","WI","01-JUL-09","12-JUN-09","28.4","Item Updated"
"a8k16000000fzDPAAY","111113005027W300","ABRH 111/11-30-050-27W3 SPRK","WI","01-JUL-09","11-JUN-09","154","Item Updated"
"a8k16000000fxyVAAQ","105123004801W400","ANEH 105/12-30-048-01W4/00","WI","01-AUG-09","11-JUN-09","278","Item Updated"
"a8k16000000g0DkAAI","131062704925W302","BGLH 131/06-27-049-25W3 MNVL","WI","01-JUL-09","11-JUN-09","142","Item Updated"
"a8k16000000g0FcAAI","111091904919W300","EDMH 111/09-19-049-19W3/00","WI","01-AUG-09","11-JUN-09","51.7","Item Updated"
"a8k16000000g0FXAAY","111023104922W300","GULH 111/02-31-049-22W3 WSEC","WI","01-JUL-09","11-JUN-09","219.8","Item Updated"
"a8k16000000g0FfAAI","111110305022W303","GULH 111/11-03-050-22W3 MNVL","WI","01-JUL-09","11-JUN-09","554","Item Updated"
"a8k16000000g0FYAAY","1A0060704012W402","ALNC 1A0/06-07-040-12W4/02","WI","01-DEC-09","10-JUN-09","","Item Updated"
"a8k16000000g0CgAAI","111082105123W300","CLTH 111/08-21-051-23W3/00","WI","01-JUL-09","10-JUN-09","199","Item Updated"
"a8k16000000g0TaAAI","111152105123W303","CLTH 111/15-21-051-23W3/03","WI","01-JUL-09","10-JUN-09","297.9","Item Updated"
"a8k16000000g0X5AAI","111083104922W300","GULH 111/08-31-049-22W3 WSEC","WI","01-JUL-09","10-JUN-09","735.6","Item Updated"
"a8k16000000fyM0AAI","111122304922W300","GULH 111/12-23-049-22W3 SPRK","WI","01-JUL-09","10-JUN-09","606.3","Item Updated"
"a8k16000000fyUmAAI","111113404822W300","LSDH 111/11-34-048-22W3 SPRK","WI","01-JUL-09","10-JUN-09","766.8","Item Updated"
"a8k16000000fyM3AAI","101112404726W300","LSHH 101/11-24-047-26W3 SPRK","WI","01-JUL-09","10-JUN-09","220","Item Updated"
"a8k16000000fysSAAQ","1B0043004506W400","WWNM 1B0/04-30-045-06W4/00","WI","01-AUG-09","10-JUN-09","93","Item Updated"
"a8k16000000fyQJAAY","1B0012904506W400","WWSM 1B0/01-29-045-06W4/00","WI","01-AUG-09","10-JUN-09","73","Item Updated"
"a8k16000000fxkOAAQ","1B0072904506W400","WWSM 1B0/07-29-045-06W4/00","WI","01-AUG-09","10-JUN-09","0","Item Updated"
"a8k16000000g0t4AAA","111101105022W300","WZLH 111/10-11-050-22W3 WSEC","WI","01-JUL-09","10-JUN-09","271.8","Item Updated"
"a8k16000000g06SAAQ","103123004801W400","ABNE 103/12-30-048-01W4/00","WI","01-AUG-09","09-JUN-09","399","Item Updated"
"a8k16000000g0tDAAQ","111103005027W300","ABRH 111/10-30-050-27W3 SPRK","WI","01-JUL-09","09-JUN-09","218","Item Updated"
"a8k16000000fxquAAA","111113005026W300","ABRH 111/11-30-050-26W3 MCLN","WI","01-JUL-09","09-JUN-09","291","Item Updated"
"a8k16000000fxfiAAA","121043601517W309","CANT 121/04-36-015-17W3/00","WI","01-AUG-09","09-JUN-09","","Item Updated"
"a8k16000000fxqhAAA","105122304010W400","CHOI 105/12-23-040-10W4/00","WI","01-SEP-09","09-JUN-09","","Item Updated"
"a8k16000000fxsHAAQ","1D2051604010W400","CHOI 1D2/05-16-040-10W4/00","WI","01-SEP-09","09-JUN-09","","Item Updated"
"a8k16000000fy6MAAQ","111092105123W300","CLTH 111/09-21-051-23W3 SPRK","WI","01-JUL-09","09-JUN-09","192","Item Updated"
"a8k16000000g010AAA","111162105123W300","CLTH 111/16-21-051-23W3 SPRK","WI","01-JUL-09","09-JUN-09","122","Item Updated"
"a8k16000000fxm2AAA","111081904919W300","EDMH 111/08-19-049-19W3/00","WI","01-AUG-09","09-JUN-09","111.5","Item Updated"
"a8k16000000fyM5AAI","1A0132804001W402","GREE 1A0/13-28-040-01W4/02","WI","01-AUG-09","09-JUN-09","","Item Updated"
"a8k16000000fyQFAAY","111112304922W300","GULH 111/11-23-049-22W3 SPRK","WI","01-JUL-09","09-JUN-09","475.3","Item Updated"
"a8k16000000g0iUAAQ","111062404726W300","LSHH 111/06-24-047-26W3 SPRK","WI","01-JUL-09","09-JUN-09","295","Item Updated"
"a8k16000000fynAAAQ","111100205020W302","MCSI 111/10-02-050-20W3/02","WI","01-AUG-09","09-JUN-09","48","Item Updated"
"a8k16000000fxY8AAI","100131904506W400","WWNM 100/13-19-045-06W4/00","WI","01-AUG-09","09-JUN-09","57","Item Updated"
"a8k16000000g0XVAAY","1B0032904506W400","WWNM 1B0/03-29-045-06W4/00","WI","01-AUG-09","09-JUN-09","76","Item Updated"
"a8k16000000g03WAAQ","1D0032904506W400","WWNM 1D0/03-29-045-06W4/00","WI","01-AUG-09","09-JUN-09","0","Item Updated"
"a8k16000000fy9zAAA","111091105022W300","WZLH 111/09-11-050-22W3 WSEC","WI","01-JUL-09","09-JUN-09","243.1","Item Updated"
"a8k16000000g0PuAAI","1B0070804012W400","ALNC 1B0/07-08-040-12W4/00","WI","01-DEC-09","08-JUN-09","","Item Updated"
"a8k16000000fxcYAAQ","102123004801W400","ANEH 102/12-30-048-01W4/00","WI","01-AUG-09","08-JUN-09","0","Item Updated"
"a8k16000000fxYFAAY","102132004804W400","ASCH 102/13-20-048-04W4/00","WI","01-AUG-09","08-JUN-09","229.7","Item Updated"
"a8k16000000fxxEAAQ","103102204010W400","CHOI 103/10-22-040-10W4/00","WI","01-SEP-09","08-JUN-09","","Item Updated"
"a8k16000000fxdNAAQ","111042705123W303","CLTH 111/04-27-051-23W3 MNVL","WI","01-JUL-09","08-JUN-09","496","Item Updated"
"a8k16000000fxxIAAQ","112062705123W303","CLTH 112/06-27-051-23W3 MNVL","WI","01-JUL-09","08-JUN-09","46.6","Item Updated"
"a8k16000000g0C4AAI","131081904919W300","EDMH 131/08-19-049-19W3 CLNY","WI","01-AUG-09","08-JUN-09","120.9","Item Updated"
"a8k16000000fzyaAAA","111142304922W300","GULH 111/14-23-049-22W3 LDMR","WI","01-JUL-09","08-JUN-09","176.1","Item Updated"
"a8k16000000fzyRAAQ","111163104922W300","GULH 111/16-31-049-22W3 WSEC","WI","01-JUL-09","08-JUN-09","301.5","Item Updated"
"a8k16000000g1ryAAA","131073404822W300","LSDH 131/07-34-048-22W3/00","WI","01-JUL-09","08-JUN-09","211.3","Item Updated"
"a8k16000000g0DsAAI","111101105020W300","MRVH 111/10-11-050-20W3 WSEC","WI","01-AUG-09","08-JUN-09","9","Item Updated"
"a8k16000000g0nOAAQ","107013204011W400","THOM 107/01-32-040-11W4/00","WI","01-SEP-09","08-JUN-09","","Item Updated"
"a8k16000000fzlMAAQ","102110804012W400","ALNC 102/11-08-040-12W4/00","WI","01-DEC-09","07-JUN-09","","Item Updated"
"a8k16000000fzhmAAA","102121604010W400","CHOI 102/12-16-040-10W4/00","WI","01-SEP-09","07-JUN-09","","Item Updated"
"a8k16000000fz3EAAQ","104122304010W400","CHOI 104/12-23-040-10W4/00","WI","01-SEP-09","07-JUN-09","","Item Updated"
"a8k16000000fzNSAAY","111012705123W300","CLTH 111/01-27-051-23W3 WSEC","WI","01-JUL-09","07-JUN-09","78","Item Updated"
"a8k16000000fxlqAAA","112043404822W300","LSDH 112/04-34-048-22W3/00","WI","01-JUL-09","07-JUN-09","137.8","Item Updated"
"a8k16000000g0lJAAQ","141011304925W303","LSDH 141/01-13-049-25W3 MNVL","WI","01-SEP-09","07-JUN-09","29","Item Updated"
"a8k16000000fxpoAAA","111141804725W300","LSHH 111/14-18-047-25W3 SPRK","WI","01-JUL-09","07-JUN-09","1278","Item Updated"
"a8k16000000fxpyAAA","111033505126W302","TNNH 111/03-35-051-26W3 SPRK","WI","01-JUL-09","07-JUN-09","209","Item Updated"
"a8k16000000fxpwAAA","191151105022W302","WZLH 191/15-11-050-22W3 WSEC","WI","01-JUL-09","07-JUN-09","0","Item Updated"
"a8k16000000fzu3AAA","100132004804W400","ASCH 100/13-20-048-04W4/00","WI","01-SEP-09","06-JUN-09","130","Item Updated"
"a8k16000000fydQAAQ","102132004804W400","ASCH 102/13-20-048-04W4/00","WI","01-JUL-09","06-JUN-09","129.8","Item Updated"
"a8k16000000fyu5AAA","102142004804W400","ASCH 102/14-20-048-04W4/00","WI","01-AUG-09","06-JUN-09","53.2","Item Updated"
"a8k16000000fyu6AAA","102142004804W400","ASCH 102/14-20-048-04W4/00","WI","01-DEC-09","06-JUN-09","53","Item Updated"
"a8k16000000fzutAAA","111110105123W302","GULH 111/11-01-051-23W3 SPRK","WI","01-JUL-09","06-JUN-09","249.9","Item Updated"
"a8k16000000fylRAAQ","112110205022W300","GULH 112/11-02-050-22W3 SPRK","WI","01-JUL-09","05-JUN-09","437.8","Item Updated"
"a8k16000000fyrhAAA","102103504012W400","THOM 102/10-35-040-12W4/00","WI","01-SEP-09","04-JUN-09","","Item Updated"
"a8k16000000fyrkAAA","103053004801W400","ABNE 103/05-30-048-01W4/00","WI","01-AUG-09","03-JUN-09","543","Item Updated"
"a8k16000000fyrmAAA","111033605027W300","ABRH 111/03-36-050-27W3 MCLN","WI","01-JUL-09","03-JUN-09","175","Item Updated"
"a8k16000000fyroAAA","101113104922W300","GULH 101/11-31-049-22W3/00 WSEC","WI","01-JUL-09","02-JUN-09","338.4","Item Updated"
"a8k16000000fynPAAQ","111053005027W300","ABRH 111/05-30-050-27W3 SPRK","WI","01-JUL-09","31-MAY-09","541","Item Updated"
"a8k16000000g28AAAQ","111101504923W300","GULH 111/10-15-049-23W3 WSEC","WI","01-JUL-09","31-MAY-09","160","Item Updated"
"a8k16000000g0c5AAA","112143404822W300","LSDH 112/14-34-048-22W3/00 WSEC","WI","01-JUL-09","31-MAY-09","2251.2","Item Updated"
"a8k16000000g28CAAQ","111011505120W300","MRVH 111/01-15-051-20W3/00","WI","01-JUL-09","31-MAY-09","781","Item Updated"
"a8k16000000g25EAAQ","111141105020W300","MRVH 111/14-11-050-20W3 WSEC","WI","01-JUL-09","31-MAY-09","862.9","Item Updated"
"a8k16000000g24qAAA","111133505126W300","TNNH 111/13-35-051-26W3 SPRK","WI","01-JUL-09","31-MAY-09","159","Item Updated"
"a8k16000000g260AAA","141060201517W300","WEBB 141/06-02-015-17W3 RSRY","WI","01-AUG-09","31-MAY-09","","Item Updated"
"a8k16000000fzC9AAI","111123005027W300","ABRH 111/12-30-050-27W3 SPRK","WI","01-JUL-09","30-MAY-09","1258","Item Updated"
"a8k16000000fzVRAAY","111112204923W300","GULH 111/11-22-049-23W3 WSEC","WI","01-JUL-09","30-MAY-09","413.5","Item Updated"
"a8k16000000g0jMAAQ","112091504923W300","GULH 112/09-15-049-23W3 WSEC","WI","01-JUL-09","30-MAY-09","118","Item Updated"
"a8k16000000g0taAAA","101131105120W300","MRVH 101/13-11-051-20W3/00","WI","01-JUL-09","30-MAY-09","163","Item Updated"
"a8k16000000g0gJAAQ","111051805020W300","MRVH 111/05-18-050-20W3/00","WI","01-JUL-09","30-MAY-09","48","Item Updated"
"a8k16000000g0YCAAY","105083004801W400","ANEH 105/08-30-048-01W4/00","WI","01-AUG-09","29-MAY-09","307","Item Updated"
"a8k16000000g0pgAAA","111142304728W302","EPPH 111/14-23-047-28W3/02","WI","01-JUL-09","29-MAY-09","58","Item Updated"
"a8k16000000g0UWAAY","100023304001W400","GREE 100/02-33-040-01W4/00","WI","01-AUG-09","29-MAY-09","","Item Updated"
"a8k16000000g0o2AAA","191103404822W300","LSDH 191/10-34-048-22W3/00","WI","01-JUL-09","29-MAY-09","1176.7","Item Updated"
"a8k16000000fzp1AAA","1D0043004506W400","WWNM 1D0/04-30-045-06W4/00","WI","01-AUG-09","29-MAY-09","83","Item Updated"
"a8k16000000fzeJAAQ","104083004801W400","ABNE 104/08-30-048-01W4/00","WI","01-AUG-09","28-MAY-09","997","Item Updated"
"a8k16000000fzlHAAQ","111160905127W300","ABRH 111/16-09-051-27W3 SPRK","WI","01-JUL-09","28-MAY-09","180","Item Updated"
"a8k16000000fzp7AAA","111032504920W300","ECSI 111/03-25-049-20W3/00","WI","01-JUL-09","28-MAY-09","141","Item Updated"
"a8k16000000fzeEAAQ","100043604001W400","GREE 100/04-36-040-01W4/00","WI","01-AUG-09","28-MAY-09","","Item Updated"
"a8k16000000fzlMAAQ","100133404001W400","GREE 100/13-34-040-01W4/00","WI","01-AUG-09","28-MAY-09","","Item Updated"
"a8k16000000fzlIAAQ","102053404001W400","GREE 102/05-34-040-01W4/00","WI","01-AUG-09","28-MAY-09","","Item Updated"
"a8k16000000fzp6AAA","102083304001W402","GREE 102/08-33-040-01W4/02","WI","01-AUG-09","28-MAY-09","","Item Updated"
"a8k16000000fzXFAAY","111161504923W300","GULH 111/16-15-049-23W3 WSEC","WI","01-SEP-09","28-MAY-09","104.4","Item Updated"
"a8k16000000fzp5AAA","121010204924W300","LCSI 121/01-02-049-24W3/00","WI","01-JUL-09","28-MAY-09","296.3","Item Updated"
"a8k16000000fzTwAAI","121080204924W302","LCSI 121/08-02-049-24W3/02","WI","01-JUL-09","28-MAY-09","84.5","Item Updated"
"a8k16000000fzTsAAI","121120204924W300","LCSI 121/12-02-049-24W3/00","WI","01-NOV-09","28-MAY-09","365.8","Item Updated"
"a8k16000000fzTuAAI","100023405303W402","MARH 100/02-34-053-03W4/02","WI","01-JUL-09","28-MAY-09","636","Item Updated"
"a8k16000000fzTnAAI","100060705301W402","MARH 100/06-07-053-01W4/02","WI","01-JUL-09","28-MAY-09","476","Item Updated"
"a8k16000000fzamAAA","111022504920W302","MRVH 111/02-25-049-20W3/02","WI","01-JUL-09","28-MAY-09","5.5","Item Updated"
"a8k16000000fzanAAA","111040905220W300","MRVH 111/04-09-052-20W3 CLNY","WI","01-JUL-09","28-MAY-09","151","Item Updated"
"a8k16000000fzToAAI","111020105226W300","TNNH 111/02-01-052-26W3 LDMR","WI","01-JUL-09","28-MAY-09","829","Item Updated"
"a8k16000000fzX1AAI","191143601417W300","WEBB 191/14-36-014-17W3 CNTR","WI","01-AUG-09","28-MAY-09","","Item Updated"
"a8k16000000fzTvAAI","103083004801W400","ANEH 103/08-30-048-01W4/00","WI","01-AUG-09","27-MAY-09","0","Item Updated"
"a8k16000000fzTpAAI","101162505124W300","CLTH 101/16-25-051-24W3 SPRK","WI","01-JUL-09","27-MAY-09","70","Item Updated"
"a8k16000000fzTqAAI","101162505124W300","CLTH 101/16-25-051-24W3 SPRK","WI","01-JUL-09","27-MAY-09","933.7","Item Updated"
"a8k16000000fzTtAAI","111162304920W300","ECSI 111/16-23-049-20W3/00","WI","01-AUG-09","27-MAY-09","15.2","Item Updated"
"a8k16000000fzB2AAI","100040304101W400","GREE 100/04-03-041-01W4/00","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fzB4AAI","100060304101W400","GREE 100/06-03-041-01W4/00","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fzB6AAI","100123404001W400","GREE 100/12-34-040-01W4/00","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fz7VAAQ","102093304001W400","GREE 102/09-33-040-01W4/00","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fz7XAAQ","1B2053304001W400","GREE 1B2/05-33-040-01W4/00","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fzAwAAI","1D2142704001W400","GREE 1D2/14-27-040-01W4/00","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fzX6AAI","111122104923W300","GULH 111/12-21-049-23W3 WSEC","WI","01-JUL-09","27-MAY-09","170.4","Item Updated"
"a8k16000000fzeMAAQ","191081005022W300","GULH 191/08-10-050-22W3 WSEC","WI","01-JUL-09","27-MAY-09","356.9","Item Updated"
"a8k16000000fzX3AAI","121150104924W300","LSDH 121/15-01-049-24W3 SPRK","WI","01-JUL-09","27-MAY-09","352.4","Item Updated"
"a8k16000000fzX5AAI","121160204924W302","LSDH 121/16-02-049-24W3 SPRK","WI","01-JUL-09","27-MAY-09","261.7","Item Updated"
"a8k16000000fzeNAAQ","111123204826W300","LSHH 111/12-32-048-26W3 GP","WI","01-JUL-09","27-MAY-09","465","Item Updated"
"a8k16000000fzX7AAI","111110205020W300","MCSI 111/11-02-050-20W3/00","WI","01-JUL-09","27-MAY-09","206.3","Item Updated"
"a8k16000000fzeTAAQ","111020105121W300","MRVH 111/02-01-051-21W3/00","WI","01-JUL-09","27-MAY-09","144.4","Item Updated"
"a8k16000000fzX0AAI","111102504920W300","MRVH 111/10-25-049-20W3/00","WI","01-JUL-09","27-MAY-09","144","Item Updated"
"a8k16000000fzhkAAA","111050704821W300","RUSH 111/05-07-048-21W3 WSEC","WI","01-JUL-09","27-MAY-09","0","Item Updated"
"a8k16000000fzhlAAA","111150305227W300","TNNH 111/15-03-052-27W3 MCLN","WI","01-JUL-09","27-MAY-09","487","Item Updated"
"a8k16000000fzX8AAI","121050601516W300","WEBB 121/05-06-015-16W3 CNTR","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fzhmAAA","141133101416W300","WEBB 141/13-31-014-16W3 CNTR","WI","01-AUG-09","27-MAY-09","","Item Updated"
"a8k16000000fz7NAAQ","1B0113004506W400","WWNM 1B0/11-30-045-06W4/00","WI","01-AUG-09","27-MAY-09","0","Item Updated"
"a8k16000000fz7SAAQ","1B0143004506W400","WWNM 1B0/14-30-045-06W4/00","WI","01-AUG-09","27-MAY-09","56","Item Updated"
"a8k16000000fzp1AAA","111132705326W302","CLTH 111/13-27-053-26W3 MCLN","WI","01-JUL-09","26-MAY-09","317.5","Item Updated"
"a8k16000000fzXEAAY","111092104819W300","EDMH 111/09-21-048-19W3 WSEC","WI","01-JUL-09","26-MAY-09","19.9","Item Updated"
"a8k16000000fzeJAAQ","191061904919W300","EDMH 191/06-19-049-19W3 CLNY","WI","01-AUG-09","26-MAY-09","20.1","Item Updated"
"a8k16000000fzlHAAQ","111072604728W303","EPPH 111/07-26-047-28W3 MNVL","WI","01-JUL-09","26-MAY-09","11","Item Updated"
"a8k16000000fzp7AAA","102060304101W400","GREE 102/06-03-041-01W4/00","WI","01-AUG-09","26-MAY-09","","Item Updated"
"a8k16000000fzeEAAQ","102110304101W400","GREE 102/11-03-041-01W4/00","WI","01-AUG-09","26-MAY-09","","Item Updated"
