"ID","WELL_LOCATION","GAS_OIL_RATIO","SUM(WBT.PRORATED_OIL)","MAX(WBT.PRODUCTION_DATE)","STATUS"
"a8k16000000g29FAAQ","192100304028W300","0.02817","9.83","07-MAY-18","Item Updated"
"a8k16000000fzXmAAI","192100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxr5AAA","192100605026W300","0","14.8","07-MAY-18","Item Updated"
"a8k16000000fzsYAAQ","192100805223W300","0.03905","21.25","07-MAY-18","Item Updated"
"a8k16000000g292AAA","192101604028W300","0.02564","14.87","07-MAY-18","Item Updated"
"a8k16000000fzE0AAI","192101804426W300","0.11523","11.97","07-MAY-18","Item Updated"
"a8k16000000bm6aAAA","192102104028W300","0.01523","13.74","07-MAY-18","Item Updated"
"a8k16000000fxVeAAI","192110704819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g0I3AAI","192111205027W300","0","0","07-MAY-18","Item Updated"
"a8k16000000g1LgAAI","192111605223W300","0.03905","568.69","07-MAY-18","Item Updated"
"a8k16000000fz7OAAQ","192120505323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzetAAA","192120605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzb3AAA","192120704923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g0wLAAQ","192120705323W300","0.03905","158.9","07-MAY-18","Item Updated"
"a8k16000000bm73AAA","192121004028W300","0.03046","25.68","07-MAY-18","Item Updated"
"a8k16000000g1qgAAA","192121005124W300","0.0507","888.81","08-MAY-18","Item Updated"
"a8k16000000bm7hAAA","192121604028W300","0.05573","11.26","07-MAY-18","Item Updated"
"a8k16000000g1GjAAI","192123604927W300","0","63.24","07-MAY-18","Item Updated"
"a8k16000000g0ueAAA","192130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fy6UAAQ","192130105027W300","0","14.32","07-MAY-18","Item Updated"
"a8k16000000bm7UAAQ","192131504028W300","0.00001","5.58","07-MAY-18","Item Updated"
"a8k16000000fzE2AAI","192131804426W300","0.076","16.38","07-MAY-18","Item Updated"
"a8k16000000g29pAAA","192132004028W300","0.00001","8.99","07-MAY-18","Item Updated"
"a8k16000000g1IwAAI","192133604927W300","0","14.32","07-MAY-18","Item Updated"
"a8k16000000fxVPAAY","192140504819W300","0.0116","814.09","08-MAY-18","Item Updated"
"a8k16000000g13lAAA","192140604923W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000fziLAAQ","192140605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzEfAAI","192142305324W300","0.034","0","08-MAY-18","Item Updated"
"a8k16000000fztJAAQ","192143104923W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fz3NAAQ","192143305223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g29GAAQ","192150304028W300","0.02372","0","07-MAY-18","Item Updated"
"a8k16000000fz7VAAQ","192150605323W300","0.03905","48.81","07-MAY-18","Item Updated"
"a8k16000000g29MAAQ","192151604028W300","0.06202","0","07-MAY-18","Item Updated"
"a8k16000000fyArAAI","192152304723W300","0.02225","6.59","07-MAY-18","Item Updated"
"a8k16000000g1oNAAQ","192152305324W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fztLAAQ","192153104923W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzp8AAA","192153205223W300","0.03905","0","07-MAY-18","Item Updated"
"a8k16000000fz7IAAQ","192153305223W300","0.03905","17.02","07-MAY-18","Item Updated"
"a8k16000000g0uVAAQ","192153604719W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fztGAAQ","192160105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxr8AAA","192160605026W300","0","3.06","07-MAY-18","Item Updated"
"a8k16000000g1N0AAI","192160704722W300","0.06","9.67","07-MAY-18","Item Updated"
"a8k16000000g1oRAAQ","192160805223W300","0.03905","256.76","07-MAY-18","Item Updated"
"a8k16000000bm7CAAQ","192160904028W300","0","18.12","07-MAY-18","Item Updated"
"a8k16000000fy3JAAQ","192161304723W300","0.066","10.94","07-MAY-18","Item Updated"
"a8k16000000fzHjAAI","192162705324W300","0.034","0","08-MAY-18","Item Updated"
"a8k16000000fz3hAAA","192163104923W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1IqAAI","192163104926W300","0","12.73","07-MAY-18","Item Updated"
"a8k16000000g0xuAAA","193010104723W300","0","19.04","07-MAY-18","Item Updated"
"a8k16000000fzXKAAY","193010404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000fxjBAAQ","193011304723W300","0.19625","17.96","07-MAY-18","Item Updated"
"a8k16000000fzi6AAA","193011304924W302","0.04181","54.45","08-MAY-18","Item Updated"
"a8k16000000fz2vAAA","193011605223W300","0.03905","54.19","07-MAY-18","Item Updated"
"a8k16000000fy3NAAQ","193012304723W300","0.28875","0","07-MAY-18","Item Updated"
"a8k16000000g0xzAAA","193020104723W300","0","5.13","07-MAY-18","Item Updated"
"a8k16000000g0uXAAQ","193020104819W300","0.0095","749.37","08-MAY-18","Item Updated"
"a8k16000000fziQAAQ","193020105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g20DAAQ","193020404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000g1J0AAI","193021305027W300","0","22.28","07-MAY-18","Item Updated"
"a8k16000000g1wdAAA","193021705223W300","0.03905","59.32","07-MAY-18","Item Updated"
"a8k16000000g12ZAAQ","193022404821W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g20FAAQ","193030404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000fzB4AAI","193030705323W300","0.03905","213.03","07-MAY-18","Item Updated"
"a8k16000000g1J2AAI","193031305027W300","0","5.88","07-MAY-18","Item Updated"
"a8k16000000g0whAAA","193031505124W300","0.0205","0","08-MAY-18","Item Updated"
"a8k16000000fz33AAA","193031605223W300","0.03905","124.26","07-MAY-18","Item Updated"
"a8k16000000g299AAA","193032104028W300","0.04598","13.32","07-MAY-18","Item Updated"
"a8k16000000g12UAAQ","193032404821W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g109AAA","193040104723W300","0","9.57","07-MAY-18","Item Updated"
"a8k16000000fxv0AAA","193040105027W300","0","14.58","07-MAY-18","Item Updated"
"a8k16000000fzpHAAQ","193040605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1CBAAY","193040704923W300","0.04181","439.68","08-MAY-18","Item Updated"
"a8k16000000fzeUAAQ","193041804923W302","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000fzsqAAA","193043305223W300","0.03905","0","07-MAY-18","Item Updated"
"a8k16000000fxyyAAA","193050105027W300","0","25.44","07-MAY-18","Item Updated"
"a8k16000000g0wPAAQ","193050705323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g0x3AAA","193051405124W300","0.0507","521.05","08-MAY-18","Item Updated"
"a8k16000000g1nQAAQ","193051605223W300","0.03905","325.49","07-MAY-18","Item Updated"
"a8k16000000g20QAAQ","193051804923W300","0.04181","306.7","08-MAY-18","Item Updated"
"a8k16000000g1sTAAQ","193052004028W300","0.00001","15.23","07-MAY-18","Item Updated"
"a8k16000000g29BAAQ","193052904028W300","0.02927","15.93","07-MAY-18","Item Updated"
"a8k16000000fz84AAA","193060605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0xBAAQ","193060705023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0I0AAI","193061205027W300","0","19.08","07-MAY-18","Item Updated"
"a8k16000000fzKfAAI","193061705223W300","0.03905","0","07-MAY-18","Item Updated"
"a8k16000000bm60AAA","193062004028W300","0.00001","0","07-MAY-18","Item Updated"
"a8k16000000g12QAAQ","193062404821W300","0.0241","1395.22","08-MAY-18","Item Updated"
"a8k16000000fzTxAAI","193070605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000bm6YAAQ","193072904028W300","0.01079","4.46","07-MAY-18","Item Updated"
"a8k16000000fzt7AAA","193080605023W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000g1muAAA","193080605323W300","0.03905","144.32","07-MAY-18","Item Updated"
"a8k16000000g1MvAAI","193080704722W300","0.02335","16.17","07-MAY-18","Item Updated"
"a8k16000000fxnNAAQ","193081304723W300","0.21","0","07-MAY-18","Item Updated"
"a8k16000000fy74AAA","193082304723W300","0.086","4.63","07-MAY-18","Item Updated"
"a8k16000000bm6rAAA","193090304028W300","0.00001","0","07-MAY-18","Item Updated"
"a8k16000000fzUBAAY","193090605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxr1AAA","193090605026W300","0","25.18","07-MAY-18","Item Updated"
"a8k16000000g1oUAAQ","193090605323W300","0.03905","50.98","07-MAY-18","Item Updated"
"a8k16000000g1MuAAI","193090704722W300","0.06393","0.25","07-MAY-18","Item Updated"
"a8k16000000fzeBAAQ","193090805223W300","0.03905","0","07-MAY-18","Item Updated"
"a8k16000000fzelAAA","193091204924W300","0.04181","135.41","08-MAY-18","Item Updated"
"a8k16000000fy3GAAQ","193091304723W300","0.37","21.97","07-MAY-18","Item Updated"
"a8k16000000fy7AAAQ","193092304723W300","0.0305","30.01","07-MAY-18","Item Updated"
"a8k16000000fzeEAAQ","193092905223W300","0.03905","32.69","07-MAY-18","Item Updated"
"a8k16000000fzEnAAI","193100105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzXnAAI","193100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000bm5pAAA","193101604028W300","0.04","15.72","07-MAY-18","Item Updated"
"a8k16000000bm6bAAA","193102104028W300","0.01869","13.81","07-MAY-18","Item Updated"
"a8k16000000fzp3AAA","193103205223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fztAAAQ","193110605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxVfAAI","193110704819W300","0.0116","800.76","08-MAY-18","Item Updated"
"a8k16000000g0I4AAI","193111205027W300","0","19.08","07-MAY-18","Item Updated"
"a8k16000000g1LhAAI","193111605223W300","0.05127","0","07-MAY-18","Item Updated"
"a8k16000000fzeuAAA","193120605023W300","0.023","24.06","07-MAY-18","Item Updated"
"a8k16000000fzb4AAA","193120704923W300","0.04181","226.93","08-MAY-18","Item Updated"
"a8k16000000g0wMAAQ","193120705323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g1oQAAQ","193120805223W300","0.03905","135.78","07-MAY-18","Item Updated"
"a8k16000000g1qfAAA","193121005124W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g1nRAAQ","193121605223W300","0.03905","176.11","07-MAY-18","Item Updated"
"a8k16000000g0ufAAA","193130104819W300","0.0095","315.32","08-MAY-18","Item Updated"
"a8k16000000fzb8AAA","193130704923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g29IAAQ","193131004028W300","0.04026","7.35","07-MAY-18","Item Updated"
"a8k16000000g1IvAAI","193133604927W300","0","0","07-MAY-18","Item Updated"
"a8k16000000fxVQAAY","193140504819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g13mAAA","193140604923W300","0.04181","415.49","08-MAY-18","Item Updated"
"a8k16000000g1meAAA","193142305324W300","0.0172","676.84","08-MAY-18","Item Updated"
"a8k16000000fzeeAAA","193143104923W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000fzlvAAA","193150105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g139AAA","193151205324W300","0.03905","515.93","07-MAY-18","Item Updated"
"a8k16000000fz7JAAQ","193153305223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzNiAAI","193160105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1MrAAI","193160704722W300","0.05","20.41","07-MAY-18","Item Updated"
"a8k16000000g1oSAAQ","193160805223W300","0.03905","110.78","07-MAY-18","Item Updated"
"a8k16000000g1CbAAI","193161905122W300","0","0","07-MAY-18","Item Updated"
"a8k16000000fyAsAAI","193162304723W300","0.053","16.93","07-MAY-18","Item Updated"
"a8k16000000fzHkAAI","193162705324W300","0.034","0","08-MAY-18","Item Updated"
"a8k16000000fz3iAAA","193163104923W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0xvAAA","194010104723W300","0","35.22","07-MAY-18","Item Updated"
"a8k16000000fzBhAAI","194010105024W300","0.023","334.79","07-MAY-18","Item Updated"
"a8k16000000fzXLAAY","194010404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000g0BHAAY","194010705026W300","0","38.56","07-MAY-18","Item Updated"
"a8k16000000g1CHAAY","194011204924W300","0.04181","334.89","08-MAY-18","Item Updated"
"a8k16000000fxjCAAQ","194011304723W300","0.309","7.2","07-MAY-18","Item Updated"
"a8k16000000fzi7AAA","194011304924W302","0.04181","84.72","08-MAY-18","Item Updated"
"a8k16000000fy3OAAQ","194012304723W300","0.38167","10.4","07-MAY-18","Item Updated"
"a8k16000000g0uYAAQ","194020104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fz3gAAA","194020105024W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000g20KAAQ","194020404821W300","0.00872","568.35","07-MAY-18","Item Updated"
"a8k16000000g1whAAA","194021705223W300","0.03905","267.54","07-MAY-18","Item Updated"
"a8k16000000g20MAAQ","194030404821W300","0.00872","624.77","07-MAY-18","Item Updated"
"a8k16000000fzB5AAI","194030705323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g0HvAAI","194031205027W300","0","44.54","07-MAY-18","Item Updated"
"a8k16000000g0wiAAA","194031505124W300","0.005","0","08-MAY-18","Item Updated"
"a8k16000000fz34AAA","194031605223W300","0.03905","229.03","07-MAY-18","Item Updated"
"a8k16000000g12VAAQ","194032404821W300","0.0241","975.06","08-MAY-18","Item Updated"
"a8k16000000g1xaAAA","194040304821W300","0.00872","539.41","07-MAY-18","Item Updated"
"a8k16000000g1CLAAY","194040704923W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000fzeVAAQ","194041804923W302","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000fzbXAAQ","194050605023W300","0.023","29.46","07-MAY-18","Item Updated"
"a8k16000000g0wVAAQ","194050705323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g0x4AAA","194051405124W300","0.005","0","08-MAY-18","Item Updated"
"a8k16000000g1p1AAA","194051605223W300","0.03905","200.26","07-MAY-18","Item Updated"
"a8k16000000fxUAAAY","194051804923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g1g5AAA","194060705023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0I1AAI","194061205027W300","0","27.52","07-MAY-18","Item Updated"
"a8k16000000fz38AAA","194061605223W300","0.03905","191.01","07-MAY-18","Item Updated"
"a8k16000000g1BHAAY","194062404821W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fzbRAAQ","194070105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g29DAAQ","194070304028W300","0.00002","6.22","07-MAY-18","Item Updated"
"a8k16000000fzTyAAI","194070605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxqxAAA","194070605026W300","0","19.08","07-MAY-18","Item Updated"
"a8k16000000bm6ZAAQ","194072904028W300","0.01648","14.02","07-MAY-18","Item Updated"
"a8k16000000fzBGAAY","194080105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzU4AAI","194080605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1CkAAI","194081905122W300","0","0","07-MAY-18","Item Updated"
"a8k16000000fy75AAA","194082304723W300","0.086","24.73","07-MAY-18","Item Updated"
"a8k16000000fzUCAAY","194090605023W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000g1gAAAQ","194090704722W300","0.05518","12.91","07-MAY-18","Item Updated"
"a8k16000000g1oTAAQ","194090805223W300","0.03905","12.49","07-MAY-18","Item Updated"
"a8k16000000fzhyAAA","194091204924W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000fxnOAAQ","194091304723W300","0.2","0","07-MAY-18","Item Updated"
"a8k16000000g1CiAAI","194091905122W300","0","0","07-MAY-18","Item Updated"
"a8k16000000fy7BAAQ","194092304723W300","0.08517","96.46","07-MAY-18","Item Updated"
"a8k16000000g1GlAAI","194092504927W300","0","44.2","07-MAY-18","Item Updated"
"a8k16000000fzXoAAI","194100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000bm7qAAA","194102104028W300","0.00001","10.98","07-MAY-18","Item Updated"
"a8k16000000fzbYAAQ","194110605023W300","0.023","6.52","07-MAY-18","Item Updated"
"a8k16000000fxVgAAI","194110704819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g0I5AAI","194111205027W300","0","25.46","07-MAY-18","Item Updated"
"a8k1L000000CafeQAC","194111605223W300","0.03905","452.42","07-MAY-18","Item Updated"
"a8k16000000fzevAAA","194120605023W300","0.023","40.96","07-MAY-18","Item Updated"
"a8k16000000fzb5AAA","194120704923W300","0.04181","125.97","08-MAY-18","Item Updated"
"a8k16000000g0wNAAQ","194120705323W300","0.03905","933.28","07-MAY-18","Item Updated"
"a8k16000000g1qiAAA","194121005124W300","0.0507","1305.49","08-MAY-18","Item Updated"
"a8k16000000bm6VAAQ","194122904028W300","0.00001","18.83","07-MAY-18","Item Updated"
"a8k16000000g0ugAAA","194130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fy6WAAQ","194130105027W300","0","10.67","07-MAY-18","Item Updated"
"a8k16000000fzb9AAA","194130704923W300","0.04181","443.78","08-MAY-18","Item Updated"
"a8k16000000fxVRAAY","194140504819W300","0.0116","1214.03","08-MAY-18","Item Updated"
"a8k16000000g13nAAA","194140604923W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000g1mhAAA","194142305324W300","0.034","0","08-MAY-18","Item Updated"
"a8k16000000fzL0AAI","194150105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fz7XAAQ","194150605323W302","0.03905","398.05","07-MAY-18","Item Updated"
"a8k16000000g12LAAQ","194151205324W300","0.0023","0","07-MAY-18","Item Updated"
"a8k16000000fztNAAQ","194153104923W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fztHAAQ","194160105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxrAAAQ","194160605026W300","0","19.08","07-MAY-18","Item Updated"
"a8k16000000g1g7AAA","194160704722W300","0.08175","15.52","07-MAY-18","Item Updated"
"a8k16000000fy3KAAQ","194161304723W300","0.0702","13.66","07-MAY-18","Item Updated"
"a8k16000000fzHlAAI","194162705324W300","0.034","0","08-MAY-18","Item Updated"
"a8k16000000fxivAAA","194163104926W300","0","20.28","07-MAY-18","Item Updated"
"a8k16000000fz3cAAA","195010105024W300","0.023","67.25","07-MAY-18","Item Updated"
"a8k16000000fzXMAAY","195010404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000fxmtAAA","195010605026W300","0","35.79","07-MAY-18","Item Updated"
"a8k16000000g0BIAAY","195010705026W300","0","14.28","07-MAY-18","Item Updated"
"a8k16000000g1CIAAY","195011204924W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000fzi8AAA","195011304924W302","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g0uZAAQ","195020104819W300","0.0095","614.1","08-MAY-18","Item Updated"
"a8k16000000fzBiAAI","195020105024W300","0.023","203.23","07-MAY-18","Item Updated"
"a8k16000000g20LAAQ","195020404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000g0weAAA","195021505124W300","0.0507","335.56","08-MAY-18","Item Updated"
"a8k16000000g1vzAAA","195021705223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzQmAAI","195021805223W300","0.03905","46.55","07-MAY-18","Item Updated"
"a8k16000000g20BAAQ","195030404821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000fz7vAAA","195030605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzB6AAI","195030705323W300","0.03905","108.25","07-MAY-18","Item Updated"
"a8k16000000g0HwAAI","195031205027W300","0","41.76","07-MAY-18","Item Updated"
"a8k16000000g1J3AAI","195031305027W300","0","10.34","07-MAY-18","Item Updated"
"a8k16000000fzHRAAY","195031705223W300","0.03905","57.86","07-MAY-18","Item Updated"
"a8k16000000g12WAAQ","195032404821W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fxv2AAA","195040105027W300","0","29.82","07-MAY-18","Item Updated"
"a8k16000000g1xfAAA","195040304821W300","0.00872","0","07-MAY-18","Item Updated"
"a8k16000000g1CMAAY","195040704923W300","0.04181","162.4","08-MAY-18","Item Updated"
"a8k16000000g29KAAQ","195041504028W300","0","4.6","07-MAY-18","Item Updated"
"a8k16000000fzssAAA","195043305223W300","0.03905","8.11","07-MAY-18","Item Updated"
"a8k16000000fy2fAAA","195050105027W300","0","7.14","07-MAY-18","Item Updated"
"a8k16000000g0wWAAQ","195050705323W300","0.03905","88.88","07-MAY-18","Item Updated"
"a8k16000000g0x5AAA","195051405124W300","0.0507","394.27","08-MAY-18","Item Updated"
"a8k16000000fzKcAAI","195051705223W300","0.03905","26.36","07-MAY-18","Item Updated"
"a8k16000000fxUBAAY","195051804923W300","0.04181","287.44","08-MAY-18","Item Updated"
"a8k16000000g293AAA","195052004028W300","0.00001","0","07-MAY-18","Item Updated"
"a8k16000000fzBXAAY","195060605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fz71AAA","195061605223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g12RAAQ","195062404821W300","0.0241","1228.79","08-MAY-18","Item Updated"
"a8k16000000fz7cAAA","195070105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzTzAAI","195070605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxuoAAA","195070605026W300","0","28.63","07-MAY-18","Item Updated"
"a8k16000000fzU5AAI","195080605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0DdAAI","195080705026W300","0","15.78","07-MAY-18","Item Updated"
"a8k16000000fy77AAA","195082304723W302","0.218","0.74","07-MAY-18","Item Updated"
"a8k16000000fzUDAAY","195090605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxr2AAA","195090605026W300","0","30.49","07-MAY-18","Item Updated"
"a8k16000000fze7AAA","195090705223W300","0.03905","79.59","07-MAY-18","Item Updated"
"a8k16000000fzhzAAA","195091204924W300","0.04181","112.55","08-MAY-18","Item Updated"
"a8k16000000fy3HAAQ","195091304723W300","0.2","0","07-MAY-18","Item Updated"
"a8k16000000fzXpAAI","195100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000bm5iAAA","195102104028W300","0.00001","8.84","07-MAY-18","Item Updated"
"a8k16000000fzp5AAA","195103205223W300","0.03905","87.06","07-MAY-18","Item Updated"
"a8k16000000fxVhAAI","195110704819W300","0.0116","824.85","08-MAY-18","Item Updated"
"a8k1L000000CaffQAC","195111605223W300","0","0","07-MAY-18","Item Updated"
"a8k16000000fy2uAAA","195120105027W300","0","12.73","07-MAY-18","Item Updated"
"a8k16000000fzewAAA","195120605023W300","0.023","10.96","07-MAY-18","Item Updated"
"a8k16000000g0xHAAQ","195120704923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g1qhAAA","195121005124W300","0.0023","0","08-MAY-18","Item Updated"
"a8k16000000g0uhAAA","195130104819W300","0.0095","1124.4","08-MAY-18","Item Updated"
"a8k16000000fzbAAAQ","195130704923W300","0.04181","163.47","08-MAY-18","Item Updated"
"a8k16000000fxVSAAY","195140504819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g13oAAA","195140604923W300","0.04181","1011.28","08-MAY-18","Item Updated"
"a8k16000000g1mfAAA","195142305324W300","0.0172","65.21","08-MAY-18","Item Updated"
"a8k16000000fzAwAAI","195150605323W300","0.03905","49.43","07-MAY-18","Item Updated"
"a8k16000000g1kxAAA","195151205324W300","0.03905","352.18","07-MAY-18","Item Updated"
"a8k16000000fztOAAQ","195153104923W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1moAAA","195153305223W300","0.03905","68.51","07-MAY-18","Item Updated"
"a8k16000000fztIAAQ","195160105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fxrBAAQ","195160605026W300","0","11.03","07-MAY-18","Item Updated"
"a8k16000000fzHmAAI","195162705324W300","0.0172","126.78","08-MAY-18","Item Updated"
"a8k16000000g1PXAAY","196010105024W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g1xcAAA","196010404821W300","0.00872","720.81","07-MAY-18","Item Updated"
"a8k16000000fzi9AAA","196011304924W302","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g0uaAAA","196020104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fz7YAAQ","196020105024W300","0.08316","0","07-MAY-18","Item Updated"
"a8k16000000g104AAA","196021505124W300","0.005","0","08-MAY-18","Item Updated"
"a8k16000000g1wgAAA","196021705223W300","0.03905","118.48","07-MAY-18","Item Updated"
"a8k16000000fzQnAAI","196021805223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g20JAAQ","196030404821W300","0.00872","819.53","07-MAY-18","Item Updated"
"a8k16000000fz7wAAA","196030605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzB7AAI","196030705323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzHSAAY","196031705223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g12XAAQ","196032404821W300","0.0241","655.24","08-MAY-18","Item Updated"
"a8k16000000g1COAAY","196040704923W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000g0wXAAQ","196050705323W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000g0x6AAA","196051405124W300","0.005","0","08-MAY-18","Item Updated"
"a8k16000000g1nPAAQ","196051705223W300","0.03905","20.99","07-MAY-18","Item Updated"
"a8k16000000fxUCAAY","196051804923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g294AAA","196052004028W300","0.00001","11.61","07-MAY-18","Item Updated"
"a8k16000000g1qYAAQ","196060705023W300","0.023","678.66","07-MAY-18","Item Updated"
"a8k16000000fz72AAA","196061605223W300","0.03905","70.95","07-MAY-18","Item Updated"
"a8k16000000g12SAAQ","196062404821W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fzU6AAI","196080605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzXaAAI","196090605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fze8AAA","196090705223W300","0.03627","0","07-MAY-18","Item Updated"
"a8k16000000fzi0AAA","196091204924W300","0.01933","0","08-MAY-18","Item Updated"
"a8k16000000fzBeAAI","196100605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000fzp6AAA","196103205223W300","0.03905","28.71","07-MAY-18","Item Updated"
"a8k16000000fxViAAI","196110704819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000g0I7AAI","196111205027W300","0","54.1","07-MAY-18","Item Updated"
"a8k1L000000CafgQAC","196111605223W300","0.03905","992.33","07-MAY-18","Item Updated"
"a8k16000000fzexAAA","196120605023W300","0.023","0","07-MAY-18","Item Updated"
"a8k16000000g0unAAA","196130104819W300","0","0","08-MAY-18","Item Updated"
"a8k16000000fy6YAAQ","196130105027W300","0","19.08","07-MAY-18","Item Updated"
"a8k16000000fzbBAAQ","196130704923W300","0.01923","0","08-MAY-18","Item Updated"
"a8k16000000g1GiAAI","196133604927W300","0","62.69","07-MAY-18","Item Updated"
"a8k16000000fxVTAAY","196140504819W300","0.0116","2469.78","08-MAY-18","Item Updated"
"a8k16000000g13pAAA","196140604923W300","0.01933","0","08-MAY-18","Item Updated"
