"ID","NAME","EXTERNAL ID","DATA CENTER","STATUS"
"a9K1L000000Gn6iUAC","CGWAPP1042PD","CGWAPP1042PD","WCP Data Center","Item Updated"
"a9K1L000000Gn6jUAC","CGWAPP1043PD","CGWAPP1043PD","WCP Data Center","Item Updated"
"a9K1L000000Gn6kUAC","CGWAPP1044PD","CGWAPP1044PD","WCP Data Center","Item Updated"
"a9K1L000000Gn6lUAC","CGWAPP1045PP","CGWAPP1045PP","WCP Data Center","Item Updated"
"a9K1L000000Gn6mUAC","CGWAPP1046PP","CGWAPP1046PP","WCP Data Center","Item Updated"
"a9K1L000000Gn6nUAC","CGWAPP1047PP","CGWAPP1047PP","WCP Data Center","Item Updated"
"a9K1L000000Gn6oUAC","CGWAPP1048DV","CGWAPP1048DV","WCP Data Center","Item Updated"
"a9K1L000000Gn6pUAC","CGWAPP1049DV","CGWAPP1049DV","WCP Data Center","Item Updated"
"a9K1L000000Gn6qUAC","CGWAPP1050DV","CGWAPP1050DV","WCP Data Center","Item Updated"
"a9K1L000000Gn6rUAC","CGWAPP105TS","CGWAPP105TS","WCP Data Center","Item Updated"
"a9K1L000000Gn6sUAC","CGWAPP1069PD","CGWAPP1069PD","","Item Updated"
"a9K1L000000Gn6tUAC","CGWAPP106TS","CGWAPP106TS","WCP Data Center","Item Updated"
"a9K1L000000Gn6uUAC","CGWAPP1070PD","CGWAPP1070PD","","Item Updated"
"a9K1L000000Gn6vUAC","CGWAPP1072PD","CGWAPP1072PD","WCP Data Center","Item Updated"
"a9K1L000000Gn6wUAC","CGWAPP1073PD","CGWAPP1073PD","WCP Data Center","Item Updated"
"a9K1L000000Gn6xUAC","CGWAPP1074PD","CGWAPP1074PD","WCP Data Center","Item Updated"
"a9K1L000000Gn6yUAC","CGWAPP1075PD","CGWAPP1075PD","WCP Data Center","Item Updated"
"a9K1L000000Gn6zUAC","CGWAPP1076PD","CGWAPP1076PD","WCP Data Center","Item Updated"
"a9K1L000000Gn70UAC","CGWAPP1077PD","CGWAPP1077PD","WCP Data Center","Item Updated"
"a9K1L000000Gn71UAC","CGWAPP1078PD","CGWAPP1078PD","WCP Data Center","Item Updated"
"a9K1L000000Gn72UAC","CGWAPP107TS","CGWAPP107TS","WCP Data Center","Item Updated"
"a9K1L000000Gn73UAC","CGWAPP1083TS","CGWAPP1083TS","WCP Data Center","Item Updated"
"a9K1L000000Gn74UAC","CGWAPP1084TS","CGWAPP1084TS","WCP Data Center","Item Updated"
"a9K1L000000Gn75UAC","CGWAPP1085PD","CGWAPP1085PD","WCP Data Center","Item Updated"
"a9K1L000000Gn76UAC","CGWAPP1086PD","CGWAPP1086PD","WCP Data Center","Item Updated"
"a9K1L000000Gn77UAC","CGWAPP1093TS","CGWAPP1093TS","WCP Data Center","Item Updated"
"a9K1L000000Gn78UAC","CGWAPP1098TS","CGWAPP1098TS","WCP Data Center","Item Updated"
"a9K1L000000Gn79UAC","CGWAPP1099TS","CGWAPP1099TS","WCP Data Center","Item Updated"
"a9K1L000000Gn7AUAS","CGWAPP1102PS","CGWAPP1102PS","WCP Data Center","Item Updated"
"a9K1L000000Gn7BUAS","CGWAPP1103PS","CGWAPP1103PS","WCP Data Center","Item Updated"
"a9K1L000000Gn7CUAS","CGWAPP1104PD","CGWAPP1104PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7DUAS","CGWAPP1106PD","CGWAPP1106PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7EUAS","CGWAPP1107PD","CGWAPP1107PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7FUAS","CGWAPP1113PS","CGWAPP1113PS","WCP Data Center","Item Updated"
"a9K1L000000Gn7GUAS","CGWAPP1114PS","CGWAPP1114PS","WCP Data Center","Item Updated"
"a9K1L000000Gn7HUAS","CGWAPP1117PD","CGWAPP1117PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7IUAS","CGWAPP1119PD","CGWAPP1119PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7JUAS","CGWAPP111DV","CGWAPP111DV","WCP Data Center","Item Updated"
"a9K1L000000Gn7KUAS","CGWAPP1123PD","CGWAPP1123PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7LUAS","CGWAPP1124PD","CGWAPP1124PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7MUAS","CGWAPP1125PD","CGWAPP1125PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7NUAS","CGWAPP1126PD","CGWAPP1126PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7OUAS","CGWAPP1128PD","CGWAPP1128PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7PUAS","CGWAPP1129PD","CGWAPP1129PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7QUAS","CGWAPP1130PD","CGWAPP1130PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7RUAS","CGWAPP1132DV","CGWAPP1132DV","WCP Data Center","Item Updated"
"a9K1L000000Gn7SUAS","CGWAPP1133TS","CGWAPP1133TS","WCP Data Center","Item Updated"
"a9K1L000000Gn7TUAS","CGWAPP1134QA","CGWAPP1134QA","WCP Data Center","Item Updated"
"a9K1L000000Gn7UUAS","CGWAPP1135NP","CGWAPP1135NP","WCP Data Center","Item Updated"
"a9K1L000000Gn7VUAS","CGWAPP1136NP","CGWAPP1136NP","WCP Data Center","Item Updated"
"a9K1L000000Gn7WUAS","CGWAPP1137PD","CGWAPP1137PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7XUAS","CGWAPP1138PD","CGWAPP1138PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7YUAS","CGWAPP1139TR","CGWAPP1139TR","WCP Data Center","Item Updated"
"a9K1L000000Gn7ZUAS","CGWAPP113PD","CGWAPP113PD","","Item Updated"
"a9K1L000000Gn7aUAC","CGWAPP1141PD","CGWAPP1141PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7bUAC","CGWAPP1142PD","CGWAPP1142PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7cUAC","CGWAPP1143PD","CGWAPP1143PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7dUAC","CGWAPP1144PD","CGWAPP1144PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7eUAC","CGWAPP1146NP","CGWAPP1146NP","","Item Updated"
"a9K1L000000Gn7fUAC","CGWAPP1152PD","CGWAPP1152PD","","Item Updated"
"a9K1L000000Gn7gUAC","CGWAPP1153PD","CGWAPP1153PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7hUAC","CGWAPP1156PD","CGWAPP1156PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7iUAC","cgwapp115ts","cgwapp115ts","","Item Updated"
"a9K1L000000Gn7jUAC","CGWAPP1185PD","CGWAPP1185PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7kUAC","CGWAPP1190PD","CGWAPP1190PD","","Item Updated"
"a9K1L000000Gn7lUAC","CGWAPP1191TS","CGWAPP1191TS","","Item Updated"
"a9K1L000000Gn7mUAC","CGWAPP1192TS","CGWAPP1192TS","WCP Data Center","Item Updated"
"a9K1L000000Gn7nUAC","CGWAPP1193TS","CGWAPP1193TS","WCP Data Center","Item Updated"
"a9K1L000000Gn7oUAC","CGWAPP1194PD","CGWAPP1194PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7pUAC","CGWAPP1195PD","CGWAPP1195PD","","Item Updated"
"a9K1L000000Gn7qUAC","CGWAPP1196PD","CGWAPP1196PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7rUAC","CGWAPP1198PD","CGWAPP1198PD","","Item Updated"
"a9K1L000000Gn7sUAC","CGWAPP1199DV","CGWAPP1199DV","WCP Data Center","Item Updated"
"a9K1L000000Gn7tUAC","CGWAPP1200TS","CGWAPP1200TS","WCP Data Center","Item Updated"
"a9K1L000000Gn7uUAC","CGWAPP1201PD","CGWAPP1201PD","WCP Data Center","Item Updated"
"a9K1L000000Gn7vUAC","CGWAPP1202DV","CGWAPP1202DV","WCP Data Center","Item Updated"
"a9K1L000000Gn7wUAC","CGWAPP1203DV","CGWAPP1203DV","WCP Data Center","Item Updated"
"a9K1L000000Gn7xUAC","CGWAPP1204DV","CGWAPP1204DV","WCP Data Center","Item Updated"
"a9K1L000000Gn7yUAC","CGWAPP1205TS","CGWAPP1205TS","WCP Data Center","Item Updated"
"a9K1L000000Gn7zUAC","CGWAPP1206TS","CGWAPP1206TS","WCP Data Center","Item Updated"
"a9K1L000000Gn80UAC","CGWAPP1207PS","CGWAPP1207PS","WCP Data Center","Item Updated"
"a9K1L000000Gn81UAC","CGWAPP1209PD","CGWAPP1209PD","WCP Data Center","Item Updated"
"a9K1L000000Gn82UAC","CGWAPP1210PD","CGWAPP1210PD","WCP Data Center","Item Updated"
"a9K1L000000Gn83UAC","CGWAPP1211NP","CGWAPP1211NP","WCP Data Center","Item Updated"
"a9K1L000000Gn84UAC","CGWAPP1212NP","CGWAPP1212NP","WCP Data Center","Item Updated"
"a9K1L000000Gn85UAC","CGWAPP1213NP","CGWAPP1213NP","WCP Data Center","Item Updated"
"a9K1L000000Gn86UAC","CGWAPP1213TS","CGWAPP1213TS","WCP Data Center","Item Updated"
"a9K1L000000Gn87UAC","CGWAPP1214NP","CGWAPP1214NP","WCP Data Center","Item Updated"
"a9K1L000000Gn88UAC","CGWAPP1214TS","CGWAPP1214TS","WCP Data Center","Item Updated"
"a9K1L000000Gn89UAC","CGWAPP1215TS","CGWAPP1215TS","WCP Data Center","Item Updated"
"a9K1L000000Gn8AUAS","CGWAPP1216TS","CGWAPP1216TS","WCP Data Center","Item Updated"
"a9K1L000000Gn8BUAS","CGWAPP1217TS","CGWAPP1217TS","WCP Data Center","Item Updated"
"a9K1L000000Gn8CUAS","CGWAPP1218TS","CGWAPP1218TS","WCP Data Center","Item Updated"
"a9K1L000000Gn8DUAS","CGWAPP1219TS","CGWAPP1219TS","WCP Data Center","Item Updated"
"a9K1L000000Gn8EUAS","CGWAPP124PD","CGWAPP124PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8FUAS","CGWAPP125PD","CGWAPP125PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8GUAS","cgwapp138dv.hq","cgwapp138dv.hq","","Item Updated"
"a9K1L000000Gn8HUAS","cgwapp139ts.hq","cgwapp139ts.hq","","Item Updated"
"a9K1L000000Gn8IUAS","CGWAPP142DV","CGWAPP142DV","","Item Updated"
"a9K1L000000Gn8JUAS","CGWAPP143DV","CGWAPP143DV","WCP Data Center","Item Updated"
"a9K1L000000Gn8KUAS","CGWAPP145TS","CGWAPP145TS","WCP Data Center","Item Updated"
"a9K1L000000Gn8LUAS","CGWAPP146TS","CGWAPP146TS","WCP Data Center","Item Updated"
"a9K1L000000Gn8MUAS","CGWAPP148QA","CGWAPP148QA","WCP Data Center","Item Updated"
"a9K1L000000Gn8NUAS","CGWAPP149QA","CGWAPP149QA","WCP Data Center","Item Updated"
"a9K1L000000Gn8OUAS","cgwapp151ps.hq","cgwapp151ps.hq","","Item Updated"
"a9K1L000000Gn8PUAS","cgwapp152ps.hq","cgwapp152ps.hq","","Item Updated"
"a9K1L000000Gn8QUAS","CGWAPP154PD","CGWAPP154PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8RUAS","CGWAPP155PD","CGWAPP155PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8SUAS","CGWAPP156PD","CGWAPP156PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8TUAS","CGWAPP157PD","CGWAPP157PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8UUAS","CGWAPP158PD","CGWAPP158PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8VUAS","CGWAPP159PD","CGWAPP159PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8WUAS","cgwapp164ts","cgwapp164ts","","Item Updated"
"a9K1L000000Gn8XUAS","cgwapp165ts.hq","cgwapp165ts.hq","","Item Updated"
"a9K1L000000Gn8YUAS","cgwapp166qa.hq","cgwapp166qa.hq","","Item Updated"
"a9K1L000000Gn8ZUAS","CGWAPP167QA","CGWAPP167QA","WCP Data Center","Item Updated"
"a9K1L000000Gn8aUAC","cgwapp168qa.hq","cgwapp168qa.hq","","Item Updated"
"a9K1L000000Gn8bUAC","CGWAPP169QA","CGWAPP169QA","WCP Data Center","Item Updated"
"a9K1L000000Gn8cUAC","cgwapp170qa.hq","cgwapp170qa.hq","","Item Updated"
"a9K1L000000Gn8dUAC","CGWAPP171QA","CGWAPP171QA","WCP Data Center","Item Updated"
"a9K1L000000Gn8eUAC","cgwapp172tr.hq","cgwapp172tr.hq","","Item Updated"
"a9K1L000000Gn8fUAC","CGWAPP173TR","CGWAPP173TR","WCP Data Center","Item Updated"
"a9K1L000000Gn8gUAC","cgwapp174tr.hq","cgwapp174tr.hq","","Item Updated"
"a9K1L000000Gn8hUAC","CGWAPP175TR","CGWAPP175TR","WCP Data Center","Item Updated"
"a9K1L000000Gn8iUAC","cgwapp176tr.hq","cgwapp176tr.hq","","Item Updated"
"a9K1L000000Gn8jUAC","CGWAPP177TR","CGWAPP177TR","WCP Data Center","Item Updated"
"a9K1L000000Gn8kUAC","cgwapp178pp.hq","cgwapp178pp.hq","","Item Updated"
"a9K1L000000Gn8lUAC","CGWAPP179PP","CGWAPP179PP","WCP Data Center","Item Updated"
"a9K1L000000Gn8mUAC","CGWAPP180PP","CGWAPP180PP","WCP Data Center","Item Updated"
"a9K1L000000Gn8nUAC","CGWAPP181PP","CGWAPP181PP","WCP Data Center","Item Updated"
"a9K1L000000Gn8oUAC","cgwapp182pp.hq","cgwapp182pp.hq","","Item Updated"
"a9K1L000000Gn8pUAC","cgwapp183pp.hq","cgwapp183pp.hq","","Item Updated"
"a9K1L000000Gn8qUAC","cgwapp184pp.hq","cgwapp184pp.hq","","Item Updated"
"a9K1L000000Gn8rUAC","cgwapp185pp.hq","cgwapp185pp.hq","","Item Updated"
"a9K1L000000Gn8sUAC","CGWAPP186PP","CGWAPP186PP","WCP Data Center","Item Updated"
"a9K1L000000Gn8tUAC","cgwapp187pd.hq","cgwapp187pd.hq","","Item Updated"
"a9K1L000000Gn8uUAC","CGWAPP188PD","CGWAPP188PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8vUAC","CGWAPP189PD","CGWAPP189PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8wUAC","CGWAPP190PD","CGWAPP190PD","WCP Data Center","Item Updated"
"a9K1L000000Gn8xUAC","cgwapp191pd","cgwapp191pd","","Item Updated"
"a9K1L000000Gn8yUAC","cgwapp192pd.hq","cgwapp192pd.hq","","Item Updated"
"a9K1L000000Gn8zUAC","cgwapp193pd.hq","cgwapp193pd.hq","","Item Updated"
"a9K1L000000Gn90UAC","cgwapp194pd","cgwapp194pd","","Item Updated"
"a9K1L000000Gn91UAC","CGWAPP195PD","CGWAPP195PD","WCP Data Center","Item Updated"
"a9K1L000000Gn92UAC","cgwapp196ps","cgwapp196ps","","Item Updated"
"a9K1L000000Gn93UAC","cgwapp197ps","cgwapp197ps","","Item Updated"
"a9K1L000000Gn94UAC","cgwapp198ps","cgwapp198ps","","Item Updated"
"a9K1L000000Gn95UAC","cgwapp199ps","cgwapp199ps","","Item Updated"
"a9K1L000000Gn96UAC","cgwapp200ps","cgwapp200ps","","Item Updated"
"a9K1L000000Gn97UAC","cgwapp201ps","cgwapp201ps","","Item Updated"
"a9K1L000000Gn98UAC","CGWAPP214PD","CGWAPP214PD","WCP Data Center","Item Updated"
"a9K1L000000Gn99UAC","cgwapp218pd.hq","cgwapp218pd.hq","","Item Updated"
"a9K1L000000Gn9AUAS","CGWAPP223PP","CGWAPP223PP","WCP Data Center","Item Updated"
"a9K1L000000Gn9BUAS","CGWAPP224TS","CGWAPP224TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9CUAS","CGWAPP225TS","CGWAPP225TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9DUAS","CGWAPP226QA","CGWAPP226QA","WCP Data Center","Item Updated"
"a9K1L000000Gn9EUAS","CGWAPP227QA","CGWAPP227QA","WCP Data Center","Item Updated"
"a9K1L000000Gn9FUAS","CGWAPP228PP","CGWAPP228PP","WCP Data Center","Item Updated"
"a9K1L000000Gn9GUAS","CGWAPP229PP","CGWAPP229PP","WCP Data Center","Item Updated"
"a9K1L000000Gn9HUAS","CGWAPP230PD","CGWAPP230PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9IUAS","CGWAPP231PD","CGWAPP231PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9JUAS","cgwapp232ps","cgwapp232ps","","Item Updated"
"a9K1L000000Gn9KUAS","cgwapp233ps","cgwapp233ps","","Item Updated"
"a9K1L000000Gn9LUAS","CGWAPP234NP","CGWAPP234NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9MUAS","CGWAPP235NP","CGWAPP235NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9NUAS","CGWAPP236NP","CGWAPP236NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9OUAS","CGWAPP237NP","CGWAPP237NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9PUAS","CGWAPP238NP","CGWAPP238NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9QUAS","CGWAPP239NP","CGWAPP239NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9RUAS","CGWAPP240NP","CGWAPP240NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9SUAS","CGWAPP241NP","CGWAPP241NP","WCP Data Center","Item Updated"
"a9K1L000000Gn9TUAS","CGWAPP242TR","CGWAPP242TR","WCP Data Center","Item Updated"
"a9K1L000000Gn9UUAS","CGWAPP243TR","CGWAPP243TR","WCP Data Center","Item Updated"
"a9K1L000000Gn9VUAS","CGWAPP245PD","CGWAPP245PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9WUAS","CGWAPP248PD","CGWAPP248PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9XUAS","CGWAPP249PD","CGWAPP249PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9YUAS","CGWAPP250PD","CGWAPP250PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9ZUAS","CGWAPP252TS","CGWAPP252TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9aUAC","CGWAPP253TS","CGWAPP253TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9bUAC","CGWAPP259TS","CGWAPP259TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9cUAC","CGWAPP260PD","CGWAPP260PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9dUAC","CGWAPP263DV","CGWAPP263DV","WCP Data Center","Item Updated"
"a9K1L000000Gn9eUAC","CGWAPP265TS","CGWAPP265TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9fUAC","CGWAPP266TS","CGWAPP266TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9gUAC","CGWAPP268PD","CGWAPP268PD","","Item Updated"
"a9K1L000000Gn9hUAC","CGWAPP271DV","CGWAPP271DV","WCP Data Center","Item Updated"
"a9K1L000000Gn9iUAC","CGWAPP274PD","CGWAPP274PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9jUAC","CGWAPP275PD","CGWAPP275PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9kUAC","CGWAPP276DV","CGWAPP276DV","WCP Data Center","Item Updated"
"a9K1L000000Gn9lUAC","CGWAPP284TS","CGWAPP284TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9mUAC","CGWAPP285TS","CGWAPP285TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9nUAC","CGWAPP286TS","CGWAPP286TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9oUAC","CGWAPP287DV","CGWAPP287DV","WCP Data Center","Item Updated"
"a9K1L000000Gn9pUAC","CGWAPP290PD","CGWAPP290PD","","Item Updated"
"a9K1L000000Gn9qUAC","cgwapp291dv.hq","cgwapp291dv.hq","","Item Updated"
"a9K1L000000Gn9rUAC","CGWAPP292DV","CGWAPP292DV","","Item Updated"
"a9K1L000000Gn9sUAC","CGWAPP299TS","CGWAPP299TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9tUAC","CGWAPP300TS","CGWAPP300TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9uUAC","CGWAPP301PD","CGWAPP301PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9vUAC","CGWAPP302PD","CGWAPP302PD","WCP Data Center","Item Updated"
"a9K1L000000Gn9wUAC","CGWAPP303TS","CGWAPP303TS","WCP Data Center","Item Updated"
"a9K1L000000Gn9xUAC","CGWAPP305DV","CGWAPP305DV","WCP Data Center","Item Updated"
"a9K1L000000GoCCUA0","CGWAPP305SDV","CGWAPP305SDV","Rogers Airdrie - New Data Center","Item Created"
"a9K1L000000Gn9yUAC","CGWAPP306PD","CGWAPP306PD","","Item Updated"
"a9K1L000000Gn9zUAC","CGWAPP307PD","CGWAPP307PD","","Item Updated"
"a9K1L000000GnA0UAK","CGWAPP314DV","CGWAPP314DV","","Item Updated"
"a9K1L000000GnA1UAK","CGWAPP315TS","CGWAPP315TS","WCP Data Center","Item Updated"
"a9K1L000000GnA2UAK","CGWAPP316TS","CGWAPP316TS","WCP Data Center","Item Updated"
"a9K1L000000GnA3UAK","CGWAPP337DV","CGWAPP337DV","WCP Data Center","Item Updated"
"a9K1L000000GnA4UAK","cgwapp340dv.hq","cgwapp340dv.hq","","Item Updated"
"a9K1L000000GnA5UAK","CGWAPP341TS","CGWAPP341TS","WCP Data Center","Item Updated"
"a9K1L000000GnA6UAK","CGWAPP343DV","CGWAPP343DV","WCP Data Center","Item Updated"
"a9K1L000000GnA7UAK","CGWAPP344PD","CGWAPP344PD","WCP Data Center","Item Updated"
"a9K1L000000GnA8UAK","CGWAPP366TS","CGWAPP366TS","WCP Data Center","Item Updated"
"a9K1L000000GnA9UAK","CGWAPP367TS","CGWAPP367TS","WCP Data Center","Item Updated"
"a9K1L000000GnAAUA0","CGWAPP368TS","CGWAPP368TS","WCP Data Center","Item Updated"
"a9K1L000000GnABUA0","CGWAPP370TS","CGWAPP370TS","WCP Data Center","Item Updated"
"a9K1L000000GnACUA0","CGWAPP371TS","CGWAPP371TS","WCP Data Center","Item Updated"
"a9K1L000000GnADUA0","CGWAPP372PD","CGWAPP372PD","WCP Data Center","Item Updated"
"a9K1L000000GnAEUA0","cgwapp373pd","cgwapp373pd","","Item Updated"
"a9K1L000000GnAFUA0","cgwapp378pd","cgwapp378pd","WCP Data Center","Item Updated"
"a9K1L000000GnAGUA0","CGWAPP380QA","CGWAPP380QA","WCP Data Center","Item Updated"
"a9K1L000000GnAHUA0","cgwapp381ts.hq","cgwapp381ts.hq","","Item Updated"
"a9K1L000000GnAIUA0","CGWAPP384PD","CGWAPP384PD","WCP Data Center","Item Updated"
"a9K1L000000GnAJUA0","CGWAPP386TS","CGWAPP386TS","WCP Data Center","Item Updated"
"a9K1L000000GnAKUA0","CGWAPP387PD","CGWAPP387PD","WCP Data Center","Item Updated"
"a9K1L000000GnALUA0","CGWAPP390PD","CGWAPP390PD","WCP Data Center","Item Updated"
"a9K1L000000GnAMUA0","CGWAPP391PD","CGWAPP391PD","WCP Data Center","Item Updated"
"a9K1L000000GnANUA0","CGWAPP392PD","CGWAPP392PD","WCP Data Center","Item Updated"
"a9K1L000000GnAOUA0","CGWAPP393PD","CGWAPP393PD","WCP Data Center","Item Updated"
"a9K1L000000GnAPUA0","CGWAPP394PD","CGWAPP394PD","WCP Data Center","Item Updated"
"a9K1L000000GnAQUA0","CGWAPP398PD","CGWAPP398PD","WCP Data Center","Item Updated"
"a9K1L000000GnARUA0","CGWAPP401PP","CGWAPP401PP","WCP Data Center","Item Updated"
"a9K1L000000GnASUA0","CGWAPP404PD","CGWAPP404PD","WCP Data Center","Item Updated"
"a9K1L000000GnATUA0","CGWAPP428PD","CGWAPP428PD","WCP Data Center","Item Updated"
"a9K1L000000GnAUUA0","CGWAPP429PD","CGWAPP429PD","WCP Data Center","Item Updated"
"a9K1L000000GnAVUA0","CGWAPP430PD","CGWAPP430PD","WCP Data Center","Item Updated"
"a9K1L000000GnAWUA0","CGWAPP431PD","CGWAPP431PD","WCP Data Center","Item Updated"
"a9K1L000000GnAXUA0","CGWAPP435TS","CGWAPP435TS","WCP Data Center","Item Updated"
"a9K1L000000GnAYUA0","CGWAPP436PD","CGWAPP436PD","WCP Data Center","Item Updated"
"a9K1L000000GnAZUA0","CGWAPP438PP","CGWAPP438PP","WCP Data Center","Item Updated"
"a9K1L000000GnAaUAK","CGWAPP439PD","CGWAPP439PD","","Item Updated"
"a9K1L000000GnAbUAK","CGWAPP440PD","CGWAPP440PD","WCP Data Center","Item Updated"
"a9K1L000000GnAcUAK","CGWAPP468PD","CGWAPP468PD","WCP Data Center","Item Updated"
"a9K1L000000GnAdUAK","cgwapp470pd.hq","cgwapp470pd.hq","","Item Updated"
"a9K1L000000GnAeUAK","CGWAPP497PD","CGWAPP497PD","","Item Updated"
"a9K1L000000GnAfUAK","CGWAPP498PD","CGWAPP498PD","WCP Data Center","Item Updated"
"a9K1L000000GnAgUAK","CGWAPP507PD","CGWAPP507PD","","Item Updated"
"a9K1L000000GnAhUAK","CGWAPP509TS","CGWAPP509TS","","Item Updated"
"a9K1L000000GnAiUAK","CGWAPP516PD","CGWAPP516PD","WCP Data Center","Item Updated"
"a9K1L000000GnAjUAK","CGWAPP517PD","CGWAPP517PD","WCP Data Center","Item Updated"
"a9K1L000000GnAkUAK","CGWAPP522PD","CGWAPP522PD","WCP Data Center","Item Updated"
"a9K1L000000GnAlUAK","CGWAPP524PD","CGWAPP524PD","WCP Data Center","Item Updated"
"a9K1L000000GnAmUAK","cgwapp524pd.hq","cgwapp524pd.hq","","Item Updated"
"a9K1L000000GnAnUAK","cgwapp525pd","cgwapp525pd","","Item Updated"
"a9K1L000000GnAoUAK","CGWAPP534PD","CGWAPP534PD","WCP Data Center","Item Updated"
"a9K1L000000GnApUAK","CGWAPP538PD","CGWAPP538PD","WCP Data Center","Item Updated"
"a9K1L000000GnAqUAK","CGWAPP539PD","CGWAPP539PD","","Item Updated"
"a9K1L000000GnArUAK","CGWAPP541PD","CGWAPP541PD","","Item Updated"
"a9K1L000000GnAsUAK","CGWAPP543PD","CGWAPP543PD","WCP Data Center","Item Updated"
"a9K1L000000GnAtUAK","CGWAPP544PD","CGWAPP544PD","WCP Data Center","Item Updated"
"a9K1L000000GnAuUAK","CGWAPP545PD","CGWAPP545PD","WCP Data Center","Item Updated"
"a9K1L000000GnAvUAK","CGWAPP547PD","CGWAPP547PD","WCP Data Center","Item Updated"
"a9K1L000000GnAwUAK","CGWAPP548PD","CGWAPP548PD","WCP Data Center","Item Updated"
"a9K1L000000GnAxUAK","CGWAPP562NP","CGWAPP562NP","WCP Data Center","Item Updated"
"a9K1L000000GnAyUAK","CGWAPP563PD","CGWAPP563PD","WCP Data Center","Item Updated"
"a9K1L000000GnAzUAK","CGWAPP575PD","CGWAPP575PD","WCP Data Center","Item Updated"
"a9K1L000000GnB0UAK","CGWAPP577PD","CGWAPP577PD","WCP Data Center","Item Updated"
"a9K1L000000GnB1UAK","CGWAPP581PD","CGWAPP581PD","WCP Data Center","Item Updated"
"a9K1L000000GnB2UAK","CGWAPP582TS","CGWAPP582TS","WCP Data Center","Item Updated"
"a9K1L000000GnB3UAK","CGWAPP586PD","CGWAPP586PD","WCP Data Center","Item Updated"
"a9K1L000000GnB4UAK","CGWAPP588PD","CGWAPP588PD","WCP Data Center","Item Updated"
"a9K1L000000GnB5UAK","CGWAPP597PD","CGWAPP597PD","WCP Data Center","Item Updated"
"a9K1L000000GnB6UAK","CGWAPP598PD","CGWAPP598PD","","Item Updated"
